鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
北屯區,建物,臺中市北屯區文心路四段271~300號,9.15,住,,,1060305,土地0建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,61.0,2,1,1,有,有,有,22000,361,,0.0,0,,RPWNMLQKLHMFFBB48CC
南區,土地,頂橋子頭段91~120地號,232.0,商,,,1060215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,20000,86,,0.0,0,,RPWOMLQKLHMFFAB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福科二路31~60號,46.16,住,,,1060216,土地1建物1車位2,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030226,353.21000000000004,4,2,3,有,無,有,65000,184,坡道平面,65.02,0,,RPPQMLQKLHMFFCB18CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十一街601~630號,35.91,住,,,1060216,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001115,275.12,4,2,2,有,有,有,35000,127,坡道平面,29.31,0,還有含一個機車位。,RPRQMLQKLHMFFCB38CC
西屯區,房地(土地+建物),臺中市西屯區國安一路151~180號,7.47,住,,,1060217,土地1建物1車位0,十三層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960522,60.09,1,1,1,有,有,有,11800,196,,0.0,0,,RPWQMLQKLHMFFCB88CC
南屯區,房地(土地+建物)+車位,臺中市南屯區保安二街91~120號,14.56,商,,,1060215,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031215,102.24000000000001,2,2,1,有,有,有,19500,191,坡道機械,16.61,0,,RPORMLQKLHMFFCB18CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段661~690號,17.09,商,,,1060216,土地1建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,259.76,4,2,2,有,有,有,40000,154,坡道機械,29.08,0,,RPRRMLQKLHMFFCB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區黎明路三段151~180號,27.23,住,,,1060218,土地1建物1車位2,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021016,278.2,4,2,2,有,有,有,45000,162,坡道平面,53.28,0,,RPSRMLQKLHMFFCB58CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路271~300號,26.7,商,,,1060216,土地1建物1車位2,二十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125,314.39,4,2,3,有,有,有,50000,159,坡道平面,51.94,0,,RPURMLQKLHMFFCB78CC
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,4.68,住,,,1060310,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,59.81,2,1,1,有,有,有,9000,150,,0.0,0,,RPSOMLQKLHMFFAB18DC
南屯區,房地(土地+建物),臺中市南屯區大墩六街211~240號,11.98,住,,,1060308,土地1建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,62.31,1,1,1,有,有,有,7000,112,,0.0,0,,RPTPMLQKLHMFFCB58DC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道四段751~780號,30.22,住,,,1060218,土地1建物1車位0,三層,13,辦公商業大樓,商業用,鋼筋混凝土造,0810331,105.35,0,0,0,無,有,有,19800,188,,0.0,0,,RPTNMLRKLHMFFCB38CC
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段1~30號,66.08,住,,,1060315,土地2建物1車位2,二層,12,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0840609,264.89,0,0,0,無,有,無,60000,227,坡道平面,0.0,0,,RPPPMLRKLHMFFCB18CC
西屯區,房地(土地+建物),臺中市西屯區上仁街151~180號,194.0,住,,,1060316,土地1建物1車位0,見其它登記事項,2,店面(店鋪),住商用,鋼造,0831230,114.85,0,0,0,無,無,無,100000,871,,0.0,0,,RPSPMLRKLHMFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,5.99,商,,,1060228,土地1建物1車位0,二十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.489999999999995,0,0,0,無,有,有,15000,256,,0.0,0,,RPURMLRKLHMFFCB88CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,9.49,商,,,1060301,土地1建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,132.45,2,1,2,有,無,有,24000,181,坡道平面,0.0,0,,RPVRMLRKLHMFFCB98CC
西區,房地(土地+建物),臺中市西區公益路211~240號,14.41,住,,,1060310,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870918,135.58,3,2,1,有,無,有,23000,170,,0.0,0,,RPVNMLRKLHMFFAB38CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段121~150號,32.12,住,,,1060312,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711116,110.18,0,0,0,無,無,無,16000,145,,0.0,0,,RPUPMLRKLHMFFBB58CC
北區,房地(土地+建物),臺中市北區學士路301~330號,18.57,商,,,1060222,土地2建物1車位0,一層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941208,441.34000000000003,0,0,0,無,有,無,40000,91,,0.0,0,含管理費,RPWPMLRKLHMFFBB78CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段121~150號,96.37,住,,,1060312,土地1建物3車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0711116,430.25,0,0,0,無,無,有,24000,56,,0.0,0,,RPXPMLRKLHMFFBB88CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,7.32,商,,,1060308,土地2建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,84.16,1,1,1,有,有,有,14000,166,,0.0,0,,RPPQMLRKLHMFFBB18CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.3,商,,,1060310,土地2建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.33,0,0,0,無,有,有,14500,215,,0.0,0,,RPSQMLRKLHMFFBB48CC
北區,車位,臺中市北區進化北路301~330號,0.38,商,,,1060303,土地0建物0車位1,,,其他,,,,27.89,0,0,0,有,有,無,3200,,坡道平面,27.89,3200,,RPUQMLRKLHMFFBB68CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.59,商,,,1060310,土地2建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,83.55,0,0,0,無,有,有,14000,168,,0.0,0,,RPVQMLRKLHMFFBB78CC
北屯區,車位,臺中市北屯區文心路四段271~300號,0.0,,,,1060310,土地0建物0車位1,,,其他,,,,27.23,0,0,0,有,有,無,3500,,坡道平面,27.23,3500,,RPWQMLRKLHMFFBB88CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,9.48,商,,,1060310,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,97.89000000000001,2,1,2,有,有,有,23000,235,,0.0,0,,RPXQMLRKLHMFFBB98CC
豐原區,房地(土地+建物),臺中市豐原區成功路77巷21弄1~30號,61.0,住,,,1060310,土地1建物1車位0,全,2,透天厝,住家用,磚造,0520225,61.0,4,2,1,有,無,有,10000,164,,0.0,0,,RPTNMLRKLHMFFAL56CC
北區,房地(土地+建物),臺中市北區文心路四段181~210號,6.72,住,,,1060222,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,65.60000000000001,1,1,1,有,有,有,14000,213,,0.0,0,含管理費,RPRPMLRKLHMFFBB38DC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.96,商,,,1060305,土地1建物1車位0,八層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,32.57,1,0,1,有,有,有,5300,163,,0.0,0,,RPQNMLSKLHMFFAB97CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.65,商,,,1060310,土地1建物1車位0,六層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.490000000000002,1,0,1,有,有,有,7500,263,,0.0,0,全新裝潢、傢俱,RPRNMLSKLHMFFAB08CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.94,商,,,1060310,土地1建物1車位0,八層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,32.37,1,0,1,有,有,有,6800,210,,0.0,0,,RPSNMLSKLHMFFAB18CC
南區,房地(土地+建物),臺中市南區工學路146巷1~30號,5.75,住,,,1060301,土地1建物1車位0,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860918,71.65,2,1,1,有,有,有,11000,154,,0.0,0,,RPTNMLSKLHMFFAB28CC
西區,房地(土地+建物),臺中市西區美村路一段121~150號,185.0,商,,,1060316,土地2建物2車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,見其他登記事項,0610223,383.08,0,0,0,無,無,無,153253,400,,0.0,0,"106/3/16~106/5/15為裝潢期不計租金，106/5/16~108/5/15月租金為153,253元，108/5/16~110/5/15月租金為158,929元，110/5/16~112/5/15月租金為164,605元",RPUNMLKLLHMFFAB67CC
南區,房地(土地+建物),臺中市南區東興路一段1~30號,1.94,住,,,1060223,土地1建物0車位0,二十三層,32,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951026,41.99,1,1,1,有,有,有,7000,167,,0.0,0,此建物有隔成二間套房，所以面積除以2。,RPVRMLKLLHMFFAB18CC
西區,建物,臺中市西區忠明南路121~150號,0.0,住,,,1060302,土地0建物1車位2,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871030,210.82999999999998,4,2,2,有,有,有,24200,115,坡道機械,0.0,0,,RPOSMLKLLHMFFAB57CC
南區,房地(土地+建物),臺中市南區忠明南路781~810號,4.55,住,,,1060220,土地1建物1車位0,十層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931224,122.45,3,1,1,有,有,有,20000,163,,0.0,0,,RPRSMLKLLHMFFAB87CC
北屯區,房地(土地+建物),臺中市北屯區大連路二段181~210號,27.03,住,,,1060314,土地2建物1車位0,見其它登記事項,14,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0951124,172.62,1,1,2,有,有,無,47000,272,,0.0,0,,RPXNMLKLLHMFFBB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路391~420號,22.1,其他,,,1060223,土地1建物1車位1,十一層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040826,181.06,2,2,2,有,有,有,22000,122,坡道平面,32.06,0,,RPSPMLKLLHMFFBB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街1~30號,19.18,商,,,1060220,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041222,169.67000000000002,3,2,1,有,有,有,35000,206,坡道平面,41.72,0,,RPQPMLKLLHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區福上巷214弄31~60號,16.52,住,,,1060320,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0780620,138.66,0,0,0,無,無,無,20000,144,,0.0,0,,RPSPMLKLLHMFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段871~900號,6.49,住,,,1060223,土地1建物1車位0,十一層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951124,54.2,1,1,1,有,有,有,15500,286,,0.0,0,,RPVPMLKLLHMFFCB18CC
豐原區,房地(土地+建物)+車位,臺中市豐原區直興街211~240號,8.75,住,,,1060307,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990205,11.04,2,1,2,有,有,有,13500,0,坡道機械,10.7,0,,RPVNMLKLLHMFFAL78CC
豐原區,房地(土地+建物),臺中市豐原區南陽路301~330號,124.98,住,,,1060316,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0760925,76.53,0,0,0,無,無,無,18000,235,,0.0,0,,RPWNMLKLLHMFFAL88CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段241~270號,97.0,住,,,1060308,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0690422,117.04,3,2,2,有,無,無,20000,171,,0.0,0,,RPVNMLKLLHMFFBB97DC
西區,房地(土地+建物)+車位,臺中市西區大昌街241~270號,17.86,住,,,1060315,土地1建物0車位1,一層,7,店面(店鋪),住商用,鋼筋混凝土造,0820922,88.44999999999999,0,0,0,無,有,無,20000,226,坡道平面,0.0,0,,RPVPMLKLLHMFFAB08DC
西區,房地(土地+建物),臺中市西區大昌街241~270號,25.03,住,,,1060315,土地1建物0車位0,二層,7,店面(店鋪),住商用,鋼筋混凝土造,0820922,123.94,4,2,2,有,有,無,10000,81,,0.0,0,,RPWPMLKLLHMFFAB18DC
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路61~90號,18.87,住,,,1060219,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050108,166.69,3,2,2,有,有,有,16000,96,坡道平面,23.67,0,,RPWNMLKLLHMFFGL86CC
豐原區,建物,臺中市豐原區東興街1~30號,97.58,住,,,1060214,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0930618,184.68,5,3,5,有,無,有,27000,146,,0.0,0,,RPQNMLLLLHMFFAL38CC
大雅區,房地(土地+建物),臺中市大雅區民興街91~120號,41.8,住,,,1060309,土地2建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0820315,87.2,3,0,2,有,無,有,15000,172,,0.0,0,,RPQNMLLLLHMFFFL88CC
大雅區,房地(土地+建物),臺中市大雅區神林路一段151~180號,24.25,,特定農業區,甲種建築用地,1060315,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840726,43.2,1,0,1,有,無,無,7000,162,,0.0,0,,RPSNMLLLLHMFFFL09CC
西屯區,房地(土地+建物),臺中市西屯區櫻花路74巷1~30號,66.0,住,,,1060301,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0690209,107.52,4,3,3,有,無,無,20000,186,,0.0,0,,RPOQMLLLLHMFFCB67CC
南屯區,房地(土地+建物),臺中市南屯區黎明東街91~120號,14.04,住,,,1060313,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950222,114.15,0,0,0,無,有,有,32000,280,,0.0,0,,RPQQMLLLLHMFFCB87CC
南屯區,房地(土地+建物)+車位,臺中市南屯區惠文路361~390號,38.19,商,,,1060307,土地1建物1車位1,三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020523,473.95000000000005,3,2,3,有,有,有,75000,158,坡道平面,0.0,0,,RPRQMLLLLHMFFCB97CC
西屯區,建物,臺中市西屯區大恩街1~30號,0.0,住,,,1060313,土地0建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831205,184.02,3,2,2,有,有,無,17500,95,坡道平面,40.97,0,,RPQUMLLLLHMFFCB28CC
北屯區,房地(土地+建物),臺中市北屯區東山路一段31~60號,15.22,住,,,1060305,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830818,80.19,2,2,1,有,有,有,13000,162,,0.0,0,,RPQPMLLLLHMFFBB67CC
北區,建物,臺中市北區美德街331~360號,0.0,住,,,1060303,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680327,81.67,4,1,2,有,無,有,16000,196,,0.0,0,,RPOQMLLLLHMFFBB57CC
太平區,土地,忠平段481~510地號,273.0,其他,,,1060301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,55,,0.0,0,含未辦保存登記建物，租賃面積約16坪。土地租部份面積。,RPTNMLLLLHMFFHL76CC
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順一街91~120號,35.31,住,,,1060220,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040311,182.38,4,2,2,有,有,有,30000,164,坡道機械,9.29,0,,RPPNMLMLLHMFFBB47CC
北區,房地(土地+建物),臺中市北區漢口路四段61~90號,8.42,住,,,1060301,土地1建物1車位0,四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850715,35.17,1,0,1,有,有,有,3500,100,,0.0,0,,RPVNMLMLLHMFFBB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,6.34,商,,,1060315,土地1建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,76.56,1,1,1,有,有,有,18000,235,坡道機械,13.61,0,,RPSQMLMLLHMFFBB08CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,5.52,商,,,1060301,土地1建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,91.92,2,1,2,有,有,有,10000,109,,0.0,0,,RPVOMLMLLHMFFAB08CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,2.39,商,,,1060301,土地1建物1車位0,六層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,39.91,1,0,1,有,有,有,6500,163,,0.0,0,,RPWOMLMLLHMFFAB18CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.65,商,,,1060311,土地1建物1車位0,六層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.549999999999997,1,0,1,有,有,有,6000,210,,0.0,0,,RPXOMLMLLHMFFAB28CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路1~30號,33.79,住,,,1060321,土地1建物1車位1,一層,15,店面(店鋪),見其它登記事項,鋼筋混凝土造,1050804,225.35,0,0,0,無,有,無,43000,191,坡道平面,0.0,0,,RPTNMLMLLHMFFCB97CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段241~270號,6.26,住,,,1060223,土地1建物1車位0,九層,23,辦公商業大樓,商業用,鋼筋混凝土造,0820226,103.36,0,0,0,無,有,有,18000,174,,0.0,0,,RPOPMLMLLHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路151~180號,6.25,商,,,1060320,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,68.29,0,0,0,無,有,有,16000,234,,0.0,0,,RPWPMLMLLHMFFCB48CC
西屯區,車位,臺中市西屯區文心路三段1~30號,0.0,,,,1060318,土地0建物0車位1,,,其他,,,,18.99,0,0,0,有,有,無,1500,,坡道機械,18.99,1500,,RPXPMLMLLHMFFCB58CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,6.24,商,,,1060318,土地1建物1車位0,三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,61.55,0,0,0,無,有,有,15000,244,,0.0,0,含管理費,RPOQMLMLLHMFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路151~180號,9.77,商,,,1060301,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,119.37,2,1,1,有,有,有,28500,239,,0.0,0,含管理費、網路,RPPQMLMLLHMFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,5.67,商,,,1060318,土地1建物1車位0,二十六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,55.0,0,0,0,無,有,有,16000,291,,0.0,0,含管理費,RPQQMLMLLHMFFCB97CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,8.57,商,,,1060308,土地1建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,23900,282,,0.0,0,,RPRQMLMLLHMFFCB08CC
豐原區,建物,臺中市豐原區豐原大道四段301~330號,205.26,住,,,1060306,土地0建物0車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0990915,145.07,0,0,0,無,無,無,23839,164,,0.0,0,,RPPNMLMLLHMFFAL38CC
豐原區,房地(土地+建物),臺中市豐原區文昌街61~90號,75.26,住,,,1060311,土地1建物1車位0,全,3,透天厝,商業用,加強磚造,0641030,153.12,4,2,3,有,無,有,20000,131,,0.0,0,,RPQNMLMLLHMFFAL48CC
神岡區,土地,三角子段301~330地號,99.0,農,,,1060316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,33000,333,,0.0,0,,RPOOMLMLLHMFFAL38CC
潭子區,房地(土地+建物),臺中市潭子區頭張路二段61~90號,23.89,住,,,1060303,土地1建物1車位0,一層,10,店面(店鋪),見其他登記事項,鋼筋混凝土造,0810907,144.75,0,0,2,有,有,無,19400,134,,0.0,0,1+2樓,RPSNMLNLLHMFFFL66CC
西屯區,建物,臺中市西屯區福雅路91~120號,0.0,其他,,,1060305,土地0建物0車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0930716,38.76,0,0,0,無,有,無,15000,387,,0.0,0,,RPPNMLNLLHMFFCB67CC
西區,房地(土地+建物),臺中市西區向上路一段17巷1弄1~30號,17.01,住,,,1060317,土地1建物1車位0,一層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810918,112.18,0,0,0,無,無,無,21000,187,,0.0,0,,RPSNMLNLLHMFFAB77CC
西區,房地(土地+建物),臺中市西區精誠五街1~30號,130.0,住,,,1060301,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,見其他登記事項,,167.7,0,0,0,無,無,無,50000,298,,0.0,0,,RPROMLNLLHMFFAB77CC
西區,房地(土地+建物),臺中市西區精誠九街1~30號,249.0,住,,,1060321,土地2建物1車位0,見其他登記事項,2,店面(店鋪),住家用,見其他登記事項,0620108,166.41,0,0,0,無,無,無,60000,361,,0.0,0,,RPTOMLNLLHMFFAB97CC
西區,房地(土地+建物),臺中市西區三民西路61~90號,10.19,其他,,,1060309,土地1建物2車位0,一層,1,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870528,275.36,2,3,3,有,無,無,43865,159,,0.0,0,,RPOPMLNLLHMFFAB57CC
西區,房地(土地+建物),臺中市西區三民西路61~90號,10.19,商,,,1060309,土地1建物2車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870528,275.36,2,3,3,有,有,有,43865,159,,0.0,0,,RPQPMLNLLHMFFAB77CC
西區,房地(土地+建物),臺中市西區公益路211~240號,212.41,住,,,1060317,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870918,147.23,0,0,0,無,有,有,25000,170,,0.0,0,起租日:106/04/01租金總額含稅。,RPWPMLNLLHMFFAB38CC
北區,房地(土地+建物),臺中市北區華富街94巷1~30號,0.0,其他,,,1060320,土地2建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870416,125.61,3,2,2,有,無,無,16000,127,,0.0,0,,RPUOMLNLLHMFFBB18CC
北屯區,房地(土地+建物),臺中市北屯區九龍街31~60號,83.0,住,,,1060317,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0700704,179.51,6,3,3,有,無,有,25000,139,,0.0,0,,RPOPMLNLLHMFFBB67CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,6.34,商,,,1060319,土地1建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,76.56,0,0,0,無,有,有,18000,235,坡道機械,13.61,0,,RPVPMLNLLHMFFBB38CC
北區,車位,臺中市北區進化北路301~330號,0.38,商,,,1060320,土地0建物0車位1,,,其他,,,,27.89,0,0,0,有,有,無,3100,,坡道平面,27.89,3100,,RPWPMLNLLHMFFBB48CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,8.67,商,,,1060320,土地2建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,122.89,2,1,1,有,有,有,18000,146,,0.0,0,,RPXPMLNLLHMFFBB58CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.3,商,,,1060320,土地2建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.33,0,0,0,無,有,有,15000,223,,0.0,0,,RPOQMLNLLHMFFBB77CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,8.67,商,,,1060313,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,122.89,2,1,1,有,有,有,18000,146,,0.0,0,,RPPQMLNLLHMFFBB87CC
太平區,土地,長安段121~150地號,18.86,,鄉村區,乙種建築用地,1060227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,6000,318,,0.0,0,本土地含未保存建物，出租為套房，出租面積：18.86平方公尺,RPUNMLNLLHMFFHL07CC
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路四段91~120號,12.83,住,,,1060320,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840609,159.36,3,2,2,有,有,有,23000,144,坡道平面,0.0,0,,RPUPMLOLLHMFFBB38CC
北屯區,建物,臺中市北屯區崇德九路361~390號,0.0,住,,,1060228,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000704,219.32,4,2,2,有,有,無,28000,128,坡道平面,33.17,0,,RPUQMLOLLHMFFBB48CC
南區,房地(土地+建物)+車位,臺中市南區正氣街31~60號,9.34,商,,,1060224,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030506,108.94999999999999,2,2,1,有,有,有,21000,193,坡道機械,12.6,0,,RPOPMLOLLHMFFAB67CC
南區,房地(土地+建物),臺中市南區東興路一段1~30號,1.94,住,,,1060224,土地1建物0車位0,十八層,32,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951026,42.089999999999996,1,0,1,有,有,有,7000,166,,0.0,0,此建物有隔成三間套房，所以面積除以3。,RPPPMLOLLHMFFAB77CC
西區,房地(土地+建物)+車位,臺中市西區五權西三街1~30號,18.78,住,,,1060226,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881101,260.38,4,2,2,有,有,有,43000,165,坡道平面,23.78,0,,RPQPMLOLLHMFFAB87CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段121~150號,510.0,工,,,1060301,土地1建物1車位0,見其他登記事項,1,店面(店鋪),工業用,鋼造,0810825,161.0,0,0,0,無,無,無,135000,839,,0.0,0,106/2/10~106/3/9為裝潢期不計租金，106/3/10~107/3/9月租金13.5萬，107/3/10~109/3/9月租金15萬1060321公證,RPOQMLOLLHMFFCB97CC
南屯區,房地(土地+建物),臺中市南屯區忠勇路31~60號,10.5,住,,,1060319,土地1建物1車位0,一層,14,店面(店鋪),見其它登記事項,鋼筋混凝土造,1021017,65.12,1,1,1,有,無,有,25000,384,,0.0,0,,RPPSMLOLLHMFFCB28CC
