編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLNKJHMFFDN48CA,,242.38,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPQPMLTJJHMFFAN98CA,36,113.05,住商用,鋼筋混凝土造,70年5月21日,五層,一層 二層 騎樓 地下層
RPOOMLTLKILFFEN76CA,21,206.28,住家用,鋼筋混凝土造,85年3月19日,三層,一層 二層 三層 騎樓
RPQOMLNKJHMFFDN68CA,20,186.55,住家用,鋼筋混凝土造,85年10月15日,四層,一層 二層 三層 四層 騎樓
RPPOMLOJJHMFFAN28CA,1,138.47,見其他登記事項,鋼筋混凝土造,105年2月3日,三層,一層 二層 三層 屋頂突出物
RPPNMLMKJHMFFAN08CA,14,256.10,見其他登記事項,鋼筋混凝土造,91年7月5日,四層,一層 二層 三層 四層
RPSNMLMKJHMFFAN38CA,45,44.65,住家用,鋼筋混凝土加強磚造,60年11月1日,二層,一層 二層
RPQNMLMKJHMFFAN18CA,21,99.86,住家用,鋼筋混凝土造,84年7月18日,十九層,五層
RPQNMLMKJHMFFAN18CA,21,28.09,見其他登記事項,鋼筋混凝土造,84年7月18日,十九層,
RPROMLMLKILFFAN58CA,37,82.90,住家用,鋼筋混凝土造,68年12月7日,四層,四層
RPXNMLKMKILFFAN98CA,,435.87,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層 騎樓
RPUOMLKMKILFFAN78CA,,573.71,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層
RPQOMLKMKILFFAN38CA,,452.27,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層 騎樓
RPPPMLKMKILFFAN38CA,,403.27,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層
RPXOMLKMKILFFAN09CA,,421.71,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層
RPRPMLKMKILFFAN58CA,,409.68,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層
RPVNMLMLKILFFBN98CA,5,9.24,農舍,見其他登記事項,100年9月27日,一層,一層
RPPNMLMLKILFFBN38CA,,203.85,住家用,鋼筋混凝土造,105年11月11日,四層,一層 二層 三層 四層
RPRNMLMLKILFFBN58CA,,212.49,住家用,鋼筋混凝土造,105年11月11日,四層,一層 二層 三層 四層
RPSNMLKKJHMFFDN48CA,1,362.97,農舍,鋼筋混凝土造,103年10月8日,三層,一層 二層 三層 屋頂突出物
RPQNMLLLKILFFDN58CA,,150.35,見其他登記事項,鋼筋混凝土造,105年9月8日,三層,一層 二層 三層 屋頂突出物
RPOOMLLLKILFFDN48CA,23,243.49,住家用,鋼筋混凝土造,83年2月8日,四層,一層 二層 三層 四層
RPRNMLLLKILFFDN68CA,,145.79,見其他登記事項,鋼筋混凝土造,105年9月8日,三層,一層 二層 三層 屋頂突出物
RPTNMLMLKILFFDN98CA,56,119.49,住家用,鋼筋混凝土加強磚造,49年10月15日,二層,一層 二層 騎樓
RPRNMLLLKILFFCN58CA,21,92.14,住家用,鋼筋混凝土造,84年11月27日,八層,五層
RPRNMLLLKILFFCN58CA,21,13.87,停車空間,鋼筋混凝土造,84年11月27日,八層,
RPQNMLKLKILFFHN88CA,,192.90,住家用,鋼筋混凝土造,105年7月26日,三層,一層 二層 三層 屋頂突出物
RPRNMLKLKILFFHN98CA,,170.64,住家用,鋼筋混凝土造,105年7月26日,三層,一層 二層 三層 屋頂突出物
RPPNMLMLKILFFCN48CA,23,204.74,住家用,鋼筋混凝土造,83年2月17日,五層,一層 二層 三層 四層 五層
RPQNMLLLKILFFAN38DA,34,87.00,住家用,加強磚造,72年3月22日,二層,一層 二層
RPUNMLMLKILFFCN98CA,18,101.06,住家用,鋼筋混凝土造,88年1月14日,八層,一層
RPUNMLMLKILFFCN98CA,18,57.80,見其他登記事項,鋼筋混凝土造,88年1月14日,八層,
RPSNMLLLKILFFCN68CA,17,71.34,住家用,鋼筋混凝土造,88年10月14日,十三層,五層
RPSNMLLLKILFFCN68CA,17,19.20,見其他登記事項,鋼筋混凝土造,88年10月14日,十三層,
RPRNMLSKJHMFFGN86CA,19,109.64,見其他登記事項,鋼筋混凝土造,87年5月6日,十三層,八層
RPRNMLSKJHMFFGN86CA,19,37.72,見其他登記事項,鋼筋混凝土造,87年5月6日,十三層,
RPSOMLQLKILFFDN76CA,32,93.75,住家用,鋼筋混凝土造,73年10月18日,五層,五層
RPTNMLTJJHMFFGN07CA,22,122.36,住家用,鋼筋混凝土造,83年9月8日,三層,一層 二層 三層 騎樓
SPTNMLTJJHMFFGN17CA,22,125.61,住家用,鋼筋混凝土造,83年9月8日,三層,一層 二層 三層 騎樓
RPVNMLQLKILFFFN17CA,3,203.04,見其他登記事項,鋼筋混凝土造,102年6月5日,三層,一層 二層 三層 見其他登記事項
RPUNMLRLKILFFDN96CA,22,273.18,住家用,鋼筋混凝土造,84年5月11日,五層,一層 二層 三層 四層 五層 騎樓
RPXNMLMLKILFFGN07CA,15,705.31,見其他登記事項,鋼筋混凝土造,90年7月12日,六層,一層 二層 三層 四層 五層 六層
RPTNMLSLKILFFBN76CA,36,174.84,住商用,鋼筋混凝土加強磚造,70年1月21日,三層,一層 二層 三層 騎樓
RPOOMLOJJHMFFEN58CA,29,156.57,住家用,鋼筋混凝土造,77年5月2日,三層,一層 二層 三層
RPUNMLKMKILFFFN56CA,6,299.93,住家用,鋼筋混凝土造,100年1月27日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLMLKILFFBN88CA,18,266.20,農舍,見其他登記事項,88年4月15日,一層,一層
RPQNMLMLKILFFBN48CA,,210.77,住家用,鋼筋混凝土造,105年11月11日,四層,一層 二層 三層 四層
RPSNMLOJJHMFFBN58CA,,20.00,見其他登記事項,見其他登記事項,105年10月17日,一層,一層
RPPOMLKMKILFFAN28CA,22,7.65,停車空間,鋼筋混凝土造,83年6月23日,十三層,
RPPOMLKMKILFFAN28CA,22,24.08,見其他登記事項,鋼筋混凝土造,83年6月23日,十三層,
RPPOMLKMKILFFAN28CA,22,111.00,住家用,鋼筋混凝土造,83年6月23日,十三層,十一層
RPQNMLPJJHMFFAN38CA,19,34.39,見其他登記事項,鋼筋混凝土造,86年5月26日,十七層,
RPQNMLPJJHMFFAN38CA,19,79.28,住家用,鋼筋混凝土造,86年5月26日,十七層,十三層
RPRNMLKMKILFFAN38CA,27,140.74,住家用,鋼筋混凝土造,79年1月4日,十層,六層
RPRNMLKMKILFFAN38CA,27,16.78,見其他登記事項,鋼筋混凝土造,79年1月4日,十層,
RPRNMLKMKILFFAN38CA,27,8.83,見其他登記事項,鋼筋混凝土造,79年1月4日,十層,
RPRNMLKMKILFFAN38CA,27,12.99,停車空間,鋼筋混凝土造,79年1月4日,十層,
RPSNMLKMKILFFBN58CA,,197.59,見其他登記事項,鋼筋混凝土造,105年9月22日,四層,一層 二層 三層 四層
RPVNMLMLKILFFAN88CA,38,122.32,住商用,鋼筋混凝土加強磚造,67年9月13日,二層,一層 二層 騎樓
RPUOMLNLKILFFAN98CA,18,143.69,住家用,鋼筋混凝土造,88年2月5日,三層,一層 二層 三層
RPUOMLNLKILFFAN98CA,18,63.16,停車空間,鋼筋混凝土造,88年2月5日,三層,
RPUOMLNLKILFFAN98CA,18,7.34,見其他登記事項,鋼筋混凝土造,88年2月5日,三層,
RPRNMLOLKILFFBN78CA,1,136.51,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPSNMLOLKILFFBN88CA,1,136.51,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPPNMLOLKILFFBN58CA,1,134.04,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPQNMLOLKILFFBN68CA,1,136.51,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPTNMLOLKILFFBN98CA,1,136.51,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPOOMLMLKILFFAN28CA,1,172.24,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPSOMLMLKILFFAN68CA,27,140.45,住家用,鋼筋混凝土造,79年2月6日,三層,一層 二層 三層
RPQOMLMLKILFFAN48CA,1,184.35,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPPOMLMLKILFFAN38CA,1,181.46,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPSNMLNLKILFFAN68CA,27,125.36,住家用,加強磚造,78年6月20日,二層,一層 二層
RPSOMLNLKILFFAN78CA,1,183.86,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPPOMLNLKILFFAN48CA,1,183.86,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPROMLNLKILFFAN68CA,1,183.86,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPPNMLPJJHMFFAN28CA,22,151.24,住家用,鋼筋混凝土造,84年1月28日,三層,一層 二層 三層 騎樓
RPXNMLSLKILFFBN17CA,,191.72,見其他登記事項,鋼筋混凝土造,105年7月14日,三層,一層 二層 三層 見其他登記事項
RPOOMLSLKILFFBN98CA,,169.88,見其他登記事項,鋼筋混凝土造,105年7月14日,三層,一層 二層 三層 見其他登記事項
RPVNMLOLKILFFBN56CA,1,138.59,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPUNMLOLKILFFBN09CA,1,136.51,住家用,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層
RPVNMLTJJHMFFBN76CA,24,124.34,住家用,鋼筋混凝土造,82年5月31日,四層,一層 二層 三層 四層
RPRNMLKKJHMFFBN18CA,9,268.95,見其他登記事項,鋼筋混凝土造,97年1月3日,四層,一層 二層 三層 四層
RPWNMLOLKILFFBN66CA,1,134.94,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPPRMLPJJHMFFDN98CA,23,118.62,住家用,鋼筋混凝土造,83年5月3日,三層,一層 二層 三層
RPPRMLPJJHMFFDN98CA,23,39.85,停車空間,鋼筋混凝土造,83年5月3日,三層,
RPTOMLQLKILFFDN86CA,30,108.65,住家用,鋼筋混凝土加強磚造,75年7月9日,一層,一層 騎樓
RPRNMLLMKILFFDN78CA,38,96.82,住家用,鋼筋混凝土加強磚造,67年11月25日,二層,一層 二層
RPVQMLPJJHMFFDN86CA,24,123.56,住家用,鋼筋混凝土造,81年7月21日,三層,一層 二層 三層
RPRNMLNKJHMFFDN68CA,42,93.94,住家用,鋼筋混凝土加強磚造,63年10月16日,二層,一層 二層
RPOOMLMLKILFFDN58CA,32,157.59,住商用,鋼筋混凝土造,74年5月23日,三層,一層 二層 三層
RPUOMLOJJHMFFDN09CA,39,130.08,住家用,鋼筋混凝土加強磚造,66年9月8日,三層,一層 二層 三層
RPRNMLLKJHMFFBN28CA,,193.17,見其他登記事項,鋼筋混凝土造,105年8月3日,四層,一層 二層 三層 四層
RPPPMLNKJHMFFAN38CA,23,162.43,住商用,鋼筋混凝土造,82年9月22日,三層,一層 二層 三層 騎樓
RPOPMLNKJHMFFAN28CA,36,93.00,住家用,加強磚造,70年3月26日,二層,一層 二層
RPPNMLNLKILFFCN58CA,36,92.40,見其他登記事項,鋼筋混凝土加強磚造,69年10月17日,二層,一層 二層
RPTNMLMKJHMFFDN78CA,25,179.79,住商用,鋼筋混凝土造,80年7月24日,七層,一層 二層 三層 騎樓
RPTNMLMKJHMFFDN78CA,25,27.32,見其他登記事項,鋼筋混凝土造,80年7月24日,七層,
RPTNMLMKJHMFFDN78CA,25,24.99,見其他登記事項,鋼筋混凝土造,80年7月24日,七層,
RPTNMLKKJHMFFCN48CA,22,89.44,住家用,鋼筋混凝土造,84年3月21日,八層,七層
RPTNMLKKJHMFFCN48CA,22,26.33,見其他登記事項,鋼筋混凝土造,84年3月21日,八層,
RPPNMLTLKILFFCN56CA,39,195.99,農舍,加強磚造,67年4月14日,一層,一層 騎樓
RPRNMLQKJHMFFDN09DA,21,155.36,住家用,鋼筋混凝土造,84年5月22日,三層,一層 二層 三層
RPQNMLSLKILFFDN76DA,37,204.68,住家用,鋼筋混凝土造,68年12月15日,四層,一層 二層 三層 四層 騎樓
RPPNMLMJJHMFFHN68CA,23,128.62,住家用,鋼筋混凝土造,82年12月29日,三層,一層 二層 三層
RPPNMLRLKILFFHN86CA,11,179.10,見其他登記事項,鋼筋混凝土造,95年3月31日,四層,一層 二層 三層 四層 騎樓
RPPNMLQLKILFFCN88CA,,188.28,住家用,鋼筋混凝土造,105年8月12日,四層,一層 二層 三層 四層
RPVNMLQLKILFFCN86CA,22,180.89,住家用,鋼筋混凝土造,83年9月9日,四層,一層 二層 三層 四層 騎樓
RPSOMLQLKILFFBN66DA,10,199.78,見其他登記事項,鋼筋混凝土造,96年1月17日,四層,一層 二層 三層 四層
RPRNMLKKJHMFFDN38CA,3,321.62,見其他登記事項,鋼筋混凝土造,102年9月16日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPUNMLRLKILFFAN76DA,5,239.68,見其他登記事項,鋼筋混凝土造,101年1月2日,四層,一層 二層 三層 四層
RPSNMLLMKILFFDN88CA,40,70.02,住家用,鋼筋混凝土加強磚造,65年11月24日,二層,一層 二層
RPTNMLLMKILFFDN98CA,16,165.94,住家用,鋼筋混凝土造,89年9月26日,三層,一層 二層 三層 屋頂突出物
RPRNMLNLKILFFFN09CA,24,176.63,住家用,鋼筋混凝土造,81年7月9日,三層,一層 二層 三層
RPQNMLKKJHMFFHN68CA,1,191.21,住家用,鋼筋混凝土造,104年11月30日,四層,一層 二層 三層 四層
RPSNMLMLKILFFFN09CA,23,152.31,住家用,鋼筋混凝土造,82年8月19日,四層,一層 二層 三層 四層
RPUNMLKMKILFFCN88CA,47,97.53,住家用,加強磚造,59年4月21日,二層,一層 二層
RPQOMLQKJHMFFAN78DA,36,142.29,住商用,加強磚造,70年2月2日,二層,一層 二層 騎樓
RPQOMLQKJHMFFAN78DA,36,110.40,住商用,加強磚造,70年2月4日,二層,一層 二層 騎樓
UPRNMLQLKILFFEN96CA,21,219.25,住家用,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層
TPRNMLQLKILFFEN86CA,21,265.86,住家用,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層
SPRNMLQLKILFFEN76CA,21,225.52,見其他登記事項,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層
RPRNMLQLKILFFEN66CA,21,265.86,住家用,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層
RPXNMLOLKILFFBN76CA,1,123.56,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPSNMLLKJHMFFBN38CA,,196.00,見其他登記事項,鋼筋混凝土造,105年8月3日,四層,一層 二層 三層 四層
RPOOMLOLKILFFBN58CA,1,125.44,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPROMLOLKILFFBN88CA,1,143.74,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPQOMLOLKILFFBN78CA,1,136.51,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPWNMLOJJHMFFAN88CA,32,75.00,商業用,鋼筋混凝土造,74年1月10日,七層,四層
RPWNMLOJJHMFFAN88CA,32,18.15,見其他登記事項,鋼筋混凝土造,74年1月10日,七層,
RPPOMLOLKILFFBN68CA,1,136.51,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPUOMLOLKILFFBN56CA,5,164.87,住家用,鋼筋混凝土造,100年6月13日,三層,一層 二層 三層 屋頂突出物
RPTPMLKMKILFFAN78CA,,401.70,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層
RPVPMLKMKILFFAN98CA,,450.18,見其他登記事項,鋼筋混凝土造,105年5月25日,五層,一層 二層 三層 四層 五層 騎樓
RPPNMLQLKILFFAN68CA,42,96.48,住家用,鋼筋混凝土加強磚造,64年5月19日,二層,一層 二層
RPVNMLTJJHMFFFN17CA,,210.88,住宅,鋼筋混凝土造,105年7月22日,三層,一層 二層 三層 見其他登記事項
RPUNMLTJJHMFFFN07CA,,210.88,住宅,鋼筋混凝土造,105年7月22日,三層,一層 二層 三層 見其他登記事項
RPTNMLTJJHMFFFN96CA,,210.88,住宅,鋼筋混凝土造,105年7月22日,三層,一層 二層 三層 見其他登記事項
RPSNMLTJJHMFFFN86CA,,198.31,住宅,鋼筋混凝土造,105年7月22日,三層,一層 二層 三層 見其他登記事項
RPRNMLTJJHMFFFN76CA,,198.31,住宅,鋼筋混凝土造,105年7月22日,三層,一層 二層 三層 見其他登記事項
RPTNMLNLKILFFAN78CA,1,268.54,見其他登記事項,鋼筋混凝土造,105年4月29日,五層,一層 二層 三層 四層 五層
RPUNMLTLKILFFAN86CA,1,194.04,見其他登記事項,鋼筋混凝土造,105年2月3日,四層,一層 二層 三層 四層
RPSRMLKMKILFFAN88CA,42,82.90,住家用,鋼筋混凝土加強磚造,63年11月30日,二層,一層 二層
RPVNMLRLKILFFAN76CA,,179.35,見其他登記事項,鋼筋混凝土造,105年6月30日,三層,一層 二層 三層 屋頂突出物
RPTNMLTJJHMFFBN56CA,26,92.97,住家用,鋼筋混凝土造,79年7月28日,三層,一層 二層 三層
RPVNMLTLKILFFFN47CA,21,180.78,住家用,鋼筋混凝土造,85年3月21日,四層,一層 二層 三層 四層
RPSOMLOLKILFFBN98CA,1,143.74,住家用,鋼筋混凝土造,104年11月19日,三層,一層 二層 三層
RPTNMLNJJHMFFAN48CA,13,192.80,見其他登記事項,鋼筋混凝土造,92年11月14日,四層,一層 二層 三層 四層 騎樓
RPPNMLRLKILFFDN09CA,21,19.88,住家用,鋼筋混凝土造,85年2月12日,十三層,四層
RPPNMLRLKILFFDN09CA,21,12.87,見其他登記事項,鋼筋混凝土造,85年2月12日,十三層,
RPSNMLRLKILFFDN76CA,27,173.58,見其他登記事項,加強磚造,78年11月25日,二層,一層 二層 屋頂突出物 騎樓
RPTOMLQKJHMFFAN98CA,3,225.54,見其他登記事項,鋼筋混凝土造,102年11月7日,四層,一層 二層 三層 四層
RPRNMLKLJHMFFDN48CA,,246.00,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPQNMLKLJHMFFDN38CA,,242.38,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPPNMLRLKILFFAN88DA,26,81.45,住家用,鋼筋混凝土造,79年9月14日,五層,五層
RPPNMLRLKILFFAN88DA,26,17.84,見其他登記事項,鋼筋混凝土造,79年9月14日,五層,
RPRNMLTLKILFFAN66DA,1,240.71,住家用,鋼筋混凝土造,105年2月4日,四層,一層 二層 三層 四層
RPSNMLSKJHMFFAN98CA,26,188.41,住商用,鋼筋混凝土造,79年6月15日,四層,一層 二層 三層 四層 騎樓
RPSNMLKKJHMFFHN88CA,20,153.76,住家用,鋼筋混凝土造,86年2月5日,三層,一層 二層 三層
RPPNMLPJJHMFFBN38CA,37,33.02,見其他登記事項,加強磚造,68年9月11日,二層,一層 二層 見其他登記事項
RPOOMLQLKILFFHN76CA,15,195.10,住家用,鋼筋混凝土造,90年8月13日,三層,一層 二層 三層 騎樓
RPPNMLKLJHMFFDN28CA,,334.20,見其他登記事項,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層 騎樓
RPTNMLQLKILFFGN17DA,30,118.38,住家用,加強磚造,76年6月8日,二層,一層 二層
RPVNMLSLKILFFBN07DA,22,147.85,住家用,鋼筋混凝土造,83年7月25日,三層,一層 二層 三層 騎樓
RPRNMLRLKILFFHN07CA,11,167.95,住家用,鋼筋混凝土造,95年3月2日,四層,一層 二層 三層 四層
RPQNMLRLKILFFAN98DA,30,89.01,住家用,鋼筋混凝土造,76年1月9日,五層,二層
RPQNMLRLKILFFAN98DA,30,21.34,見其他登記事項,鋼筋混凝土造,76年1月9日,五層,
RPWNMLQLKILFFCN07DA,36,112.14,住商用,鋼筋混凝土加強磚造,70年5月13日,二層,一層 二層 騎樓
RPPNMLKMKILFFCN38CA,23,149.16,住家用,鋼筋混凝土造,82年7月20日,三層,一層 二層 三層
RPSNMLTLKILFFDN96CA,26,88.06,住家用,鋼筋混凝土造,80年3月22日,七層,五層
RPSNMLTLKILFFDN96CA,26,11.40,見其他登記事項,鋼筋混凝土造,80年3月22日,七層,
RPSNMLTLKILFFDN96CA,26,11.05,見其他登記事項,鋼筋混凝土造,80年3月22日,七層,
RPSNMLTLKILFFDN96CA,26,8.10,停車空間,鋼筋混凝土造,80年3月22日,七層,
RPVNMLKMKILFFCN98CA,5,138.98,見其他登記事項,鋼筋混凝土造,101年5月29日,四層,一層 二層 三層 四層
RPQNMLTLKILFFEN86CA,,314.95,住家用,鋼筋混凝土造,105年10月3日,四層,一層 二層 三層 四層
RPUNMLSLKILFFBN86CA,1,184.42,見其他登記事項,鋼筋混凝土造,105年4月7日,三層,一層 二層 三層 見其他登記事項
RPPNMLQJJHMFFCN58CA,37,109.72,住商用,鋼筋混凝土加強磚造,68年9月8日,二層,一層 二層 騎樓
RPPNMLSJJHMFFBN68CA,42,91.80,住家用,加強磚造,63年6月21日,二層,一層 二層 騎樓
RPTRMLKMKILFFAN98CA,38,102.80,住商用,鋼筋混凝土加強磚造,67年11月3日,二層,一層 二層 騎樓
RPPNMLTJJHMFFBN78CA,38,692.76,工業用,鋼筋混凝土加強磚造,67年6月27日,二層,
RPXNMLTJJHMFFBN96CA,26,395.00,見其他登記事項,鋼筋混凝土造,79年9月12日,三層,一層 二層 三層 地下層
RPQOMLSKJHMFFAN88CA,36,88.56,住家用,加強磚造,70年2月4日,二層,一層 二層
RPQNMLQJJHMFFAN48CA,35,54.55,住家用,鋼筋混凝土造,70年9月11日,五層,五層
RPQPMLNKJHMFFAN48CA,1,219.39,見其他登記事項,鋼筋混凝土造,104年12月2日,四層,一層 二層 三層 四層
RPQNMLRKJHMFFBN78CA,20,88.58,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,九層
RPQNMLRKJHMFFBN78CA,20,15.00,停車空間,鋼筋混凝土造,86年2月3日,九層,
RPQNMLRKJHMFFBN78CA,20,28.35,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,
RPRPMLNKJHMFFAN58CA,1,219.21,見其他登記事項,鋼筋混凝土造,104年12月2日,四層,一層 二層 三層 四層
RPTOMLNKJHMFFAN68CA,1,179.91,見其他登記事項,鋼筋混凝土造,104年10月21日,四層,一層 二層 三層 四層
RPSOMLKLJHMFFAN38CA,30,103.50,住家用,鋼筋混凝土造,76年2月7日,二層,一層 二層 騎樓
RPTNMLMKJHMFFBN58CA,27,238.16,住商用,鋼筋混凝土造,78年9月21日,四層,一層 二層 三層 四層 騎樓
RPQNMLNKJHMFFBN38CA,22,211.08,住商用,鋼筋混凝土造,84年1月10日,四層,一層 二層 三層 四層 騎樓
RPWPMLNLJHMFFAN56CA,29,103.27,農舍,鋼筋混凝土造,76年9月24日,二層,一層 二層
RPWPMLNLJHMFFAN56CA,34,33.53,農舍,磚造,71年10月21日,一層,一層
RPSNMLNLJHMFFEN98CA,,206.06,住家用,鋼筋混凝土造,105年10月14日,三層,一層 二層 三層
RPUOMLNLJHMFFAN88CA,18,102.77,住家用,鋼筋混凝土造,87年10月20日,七層,四層
RPUOMLNLJHMFFAN88CA,18,42.36,見其他登記事項,鋼筋混凝土造,87年10月20日,七層,
RPQOMLKKJHMFFAN08CA,,193.53,見其他登記事項,鋼筋混凝土造,105年10月12日,三層,一層 二層 三層 屋頂突出物
RPUPMLQJJHMFFAN09CA,35,58.71,住家用,鋼筋混凝土造,70年12月28日,七層,七層
RPTOMLKKJHMFFAN38CA,,174.72,見其他登記事項,鋼筋混凝土造,105年10月12日,三層,一層 二層 三層 屋頂突出物
RPSOMLKKJHMFFAN28CA,,174.72,見其他登記事項,鋼筋混凝土造,105年10月12日,三層,一層 二層 三層 屋頂突出物
RPROMLKKJHMFFAN18CA,,174.72,見其他登記事項,鋼筋混凝土造,105年10月12日,三層,一層 二層 三層 屋頂突出物
RPTNMLTKJHMFFEN96CA,,201.54,住家用,鋼筋混凝土造,105年10月14日,三層,一層 二層 三層
RPPNMLTLKILFFEN76CA,19,215.65,見其他登記事項,鋼筋混凝土造,86年9月26日,三層,一層 二層 三層 地下層
RPRNMLTLKILFFEN96CA,,314.95,住家用,鋼筋混凝土造,105年10月3日,四層,一層 二層 三層 四層
RPPNMLMKJHMFFCN28CA,,411.87,見其他登記事項,鋼筋混凝土造,105年8月9日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLMKJHMFFCN48CA,,174.96,見其他登記事項,鋼筋混凝土造,105年8月9日,四層,一層 二層 三層 四層
RPRNMLMJJHMFFFN68CA,1,174.87,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPSNMLMJJHMFFFN78CA,1,174.87,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLMJJHMFFFN48CA,1,328.32,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPQNMLMJJHMFFFN58CA,1,174.87,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLSLKILFFAN76DA,40,207.32,見其他登記事項,鋼筋混凝土造,66年2月12日,四層,一層 二層 三層 四層 騎樓
RPPNMLTJJHMFFHN76CA,21,226.26,住商用,鋼筋混凝土造,84年10月30日,四層,一層 二層 三層 四層 騎樓
RPPNMLOLJHMFFDN68CA,17,29.04,見其他登記事項,鋼筋混凝土造,89年5月25日,十四層,
RPPNMLOLJHMFFDN68CA,17,89.68,住家用,鋼筋混凝土造,89年5月25日,十四層,六層
RPWNMLKMKILFFCN09CA,14,275.50,住家用,鋼筋混凝土造,92年3月3日,四層,一層 二層 三層 四層
RPPNMLSLKILFFGN96DA,12,189.12,見其他登記事項,鋼筋混凝土造,94年5月6日,三層,一層 二層 三層 騎樓
RPRNMLLKJHMFFGN78CA,4,195.95,住家用,鋼筋混凝土造,102年1月10日,四層,一層 二層 三層 四層
RPSNMLLKJHMFFGN88CA,23,185.63,見其他登記事項,鋼筋混凝土造,82年11月15日,三層,一層 二層 三層
RPOPMLPLJHMFFAN68DA,32,93.00,住家用,加強磚造,73年7月6日,二層,一層 二層
RPPQMLKMKILFFAN58DA,22,97.10,住家用,鋼筋混凝土造,83年6月23日,十三層,十二層
RPPQMLKMKILFFAN58DA,22,7.65,停車空間,鋼筋混凝土造,83年6月23日,十三層,
RPPNMLLJJHMFFCN08CA,20,167.71,住家用,鋼筋混凝土造,85年9月13日,三層,一層 二層 三層
RPRNMLTLKILFFDN86CA,33,192.67,住家用,鋼筋混凝土造,72年6月6日,三層,一層 二層 三層 騎樓
RPQNMLRKJHMFFDN98CA,8,244.38,見其他登記事項,鋼筋混凝土造,97年11月11日,四層,一層 二層 三層 四層
RPUQMLPJJHMFFDN76CA,26,149.31,住家用,鋼筋混凝土造,79年9月11日,四層,一層 二層 三層 四層
RPUNMLMJJHMFFFN98CA,1,174.87,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLMJJHMFFFN88CA,1,174.87,見其他登記事項,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 見其他登記事項
RPRNMLKMKILFFFN88CA,25,154.95,見其他登記事項,鋼筋混凝土造,81年4月10日,三層,一層 二層 三層
