鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
桃園區,建物,桃園市桃園區中正路1381~1410號,0.0,住,,,1051227,土地0建物1車位4,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,244.88,5,2,3,有,有,有,50000,204,坡道平面,57.27,0,,RPQOMLQKJHMFFAH28CC
桃園區,房地(土地+建物),桃園市桃園區民安路91~120號,22.77,住,,,1060105,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990924,162.97,0,0,3,有,無,有,45000,276,,0.0,0,,RPROMLQKJHMFFAH38CC
八德區,房地(土地+建物),桃園市八德區陸光街60巷1~30號,26.14,住,,,1060112,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,144.1,3,2,2,有,有,有,11000,76,,0.0,0,,RPRNMLQKJHMFFFH88DC
桃園區,建物,桃園市桃園區成功路二段91~120號,43.05,住,,,1060110,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831029,94.24,2,2,1,有,無,有,11000,117,,0.0,0,,RPSOMLQKJHMFFAH68EC
大園區,房地(土地+建物)+車位,桃園市大園區大觀路571~600號,12504.0,,一般農業區,甲種建築用地,1060103,土地1建物1車位1,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0840211,97.47,1,1,1,有,無,有,20000,205,坡道平面,0.0,0,,RPRNMLRKJHMFFEH88DC
楊梅區,建物,桃園市楊梅區永美路91~120號,0.0,住,,,1060107,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0760705,126.86,2,1,2,有,無,無,21000,166,,0.0,0,,RPRPMLRKJHMFFDH88CC
蘆竹區,房地(土地+建物),桃園市蘆竹區內溪路68巷31~60號,425.27,工,,,1060106,土地2建物3車位0,見其他登記事項,2,工廠,見其他登記事項,見其他登記事項,1010820,549.98,0,0,0,無,無,無,75000,,,0.0,0,,RPPOMLSKJHMFFEH78CC
大園區,建物,桃園市大園區大觀路600巷1弄1~30號,0.0,,一般農業區,甲種建築用地,1060107,土地0建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840211,118.77,3,2,1,有,有,無,11500,97,坡道平面,0.0,0,,RPWOMLSKJHMFFEH86CC
龜山區,房地(土地+建物)+車位,桃園市龜山區文青路151~180號,22.59,住,,,1060111,土地1建物1車位2,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040814,141.67,3,2,2,有,無,有,16000,113,坡道平面,70.02,0,,RPOPMLSKJHMFFHH09CC
桃園區,建物,桃園市桃園區寶山街181~210號,0.0,住,,,1060110,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830714,116.08999999999999,3,2,2,有,無,無,12000,103,,0.0,0,,RPROMLSKJHMFFAH58CC
桃園區,建物,桃園市桃園區龍壽街145巷1~30號,0.0,住,,,1060107,土地0建物1車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690712,63.13,1,1,1,有,無,無,7000,111,,0.0,0,,RPWOMLSKJHMFFAH09CC
中壢區,房地(土地+建物),桃園市中壢區後寮二路201巷1~30號,2094.44,住,,,1051218,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911230,74.94,2,2,1,有,有,有,11000,147,,0.0,0,,RPVNMLSKJHMFFBH98CC
中壢區,建物,桃園市中壢區合圳北路二段331~360號,0.0,工,,,1060106,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0970121,197.31,5,2,4,有,有,有,18350,93,,0.0,0,,RPSQMLSKJHMFFBH98CC
八德區,房地(土地+建物)+車位,桃園市八德區中正一路1~30號,14.49,商,,,1060114,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,135.43,3,2,1,有,有,有,17000,126,坡道平面,37.11,0,,RPOOMLSKJHMFFFH88DC
八德區,房地(土地+建物),桃園市八德區豐田三路31~60號,101.21,住,,,1060116,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1011106,254.95,3,3,4,有,無,有,19000,75,,0.0,0,,RPQOMLSKJHMFFFH09DC
八德區,房地(土地+建物),桃園市八德區建興街1~30號,69.45,住,,,1060109,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0700615,93.48,3,2,2,有,無,有,14000,150,,0.0,0,,RPROMLSKJHMFFFH56DC
八德區,房地(土地+建物),桃園市八德區郵局街6巷1弄1~30號,37.64,住,,,1060111,土地1建物0車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住家用,加強磚造,0610310,15.61,0,0,0,無,無,有,7500,480,,0.0,0,,RPSOMLSKJHMFFFH66DC
平鎮區,房地(土地+建物)+車位,桃園市平鎮區振平街121~150號,24.28,住,,,1050717,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940505,109.14000000000001,3,2,2,有,無,有,14500,133,坡道平面,0.0,0,,RPPOMLSKJHMFFGH56EC
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路301~330號,5.5,住,,,1050819,土地1建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910523,56.55,1,1,1,有,有,有,13630,241,,0.0,0,,RPPPMLSKJHMFFEH09EC
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段91~120號,24.1,住,,,1060115,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,169.82,3,2,2,有,有,有,17000,100,坡道平面,25.81,0,,RPPPMLTKJHMFFEH09DC
中壢區,房地(土地+建物),桃園市中壢區正光二街61~90號,22.65,住,,,1060118,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020525,128.43,3,2,2,有,有,無,15000,117,,0.0,0,,RPTNMLTKJHMFFBH88CC
中壢區,建物,桃園市中壢區延平路331~360號,0.0,商,,,1060103,土地0建物1車位0,十一層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820908,53.050000000000004,1,1,1,有,有,無,8500,160,,0.0,0,,RPPRMLTKJHMFFBH88CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1051226,土地0建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.96,3,2,2,有,有,有,35000,226,坡道平面,28.51,0,,RPSUMLTKJHMFFBH86CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1051223,土地0建物1車位1,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,133.64000000000001,3,2,2,有,有,有,35000,262,坡道平面,0.0,0,,RPUUMLTKJHMFFBH07CC
桃園區,房地(土地+建物),桃園市桃園區大興西路二段1~30號,12.35,住,,,1060118,土地1建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,98.2,2,1,1,有,有,有,12500,127,,0.0,0,,RPSOMLTKJHMFFAH78CC
龜山區,房地(土地+建物)+車位,桃園市龜山區自強西路211~240號,36.27,住,,,1060109,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940205,182.63,3,2,2,有,有,有,12000,66,坡道平面,0.0,0,,RPOOMLTKJHMFFHH09CC
楊梅區,建物,桃園市楊梅區金山街271~300號,0.0,住,,,1060103,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,158.63,3,2,2,有,有,有,16000,101,坡道平面,34.25,0,,RPPRMLTKJHMFFDH09CC
楊梅區,建物,桃園市楊梅區中山南路661~690號,0.0,農,,,1060108,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1000415,202.0,5,2,4,有,無,有,28000,139,,0.0,0,,RPWRMLTKJHMFFDH17CC
八德區,房地(土地+建物),桃園市八德區茄苳路91巷1~30號,29.03,住,,,1060115,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830511,119.18,3,2,2,有,無,有,12000,101,,0.0,0,,RPXPMLTKJHMFFFH27CC
八德區,建物,桃園市八德區建德路241~270號,0.0,商,,,1060102,土地0建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,143.98000000000002,3,2,2,有,有,有,12000,83,坡道平面,33.06,0,,RPUNMLKLJHMFFFH58CC
八德區,建物,桃園市八德區永福西街10巷15弄1~30號,0.0,住,,,1060103,土地0建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680420,13.12,6,6,6,有,無,有,6000,457,,0.0,0,,RPVNMLKLJHMFFFH68CC
八德區,建物,桃園市八德區豐德路211~240號,0.0,住,,,1060108,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,153.54999999999998,4,2,2,有,有,有,14000,91,坡道平面,22.51,0,,RPWNMLKLJHMFFFH78CC
桃園區,建物,桃園市桃園區秀山路56巷2弄1~30號,0.0,住,,,1060108,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670814,71.36,2,1,1,有,有,無,10000,140,,0.0,0,,RPQOMLKLJHMFFAH77CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1051231,土地0建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,156.99,3,2,2,有,有,有,35000,223,坡道平面,32.58,0,,RPROMLKLJHMFFBH97CC
中壢區,建物,桃園市中壢區元化路331~360號,0.0,商,,,1050131,土地0建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,141.1,3,2,2,有,有,有,35000,248,,0.0,0,,RPSOMLKLJHMFFBH08CC
中壢區,建物,桃園市中壢區中壢市環北路331~360號,0.0,住,,,1051231,土地0建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.96,3,2,2,有,有,有,35000,226,坡道平面,30.55,0,,RPTOMLKLJHMFFBH18CC
中壢區,建物,桃園市中壢區民權路331~360號,0.0,其他,,,1051231,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970925,204.32,3,2,2,有,有,有,35000,171,坡道平面,62.23,0,,RPUOMLKLJHMFFBH28CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1051231,土地0建物1車位1,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.24,3,2,2,有,有,有,35000,227,坡道平面,34.62,0,,RPVOMLKLJHMFFBH38CC
中壢區,建物,桃園市中壢區榮安一街391~420號,0.0,住,,,1060102,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,127.36,4,2,2,有,有,無,10000,79,,0.0,0,,RPOPMLKLJHMFFBH77CC
中壢區,建物,桃園市中壢區中華路一段835巷68弄31~60號,0.0,工,,,1060107,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1021107,170.8,5,2,4,有,無,有,25000,146,,0.0,0,,RPPPMLKLJHMFFBH87CC
大園區,土地,竹圍段拔子林小段91~120地號,73.0,商,,,1060101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,23000,315,,0.0,0,地上物無登記,RPROMLKLJHMFFEH38DC
中壢區,房地(土地+建物),桃園市中壢區文化二路301~330號,21.89,住,,,1051217,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960430,126.13,3,2,2,有,有,有,16000,127,,0.0,0,,RPQNMLKLJHMFFBH87DC
中壢區,房地(土地+建物),桃園市中壢區復華街241~270號,70.0,住,,,1051220,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0950806,42.97,0,1,0,有,無,無,15000,349,,0.0,0,,RPTNMLKLJHMFFBH18DC
新屋區,房地(土地+建物),桃園市新屋區新文路1227巷150弄1~30號,80.82,,特定農業區,甲種建築用地,1060109,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0900507,160.12,3,2,2,有,無,無,12500,78,,0.0,0,,RPUOMLKLJHMFFDH58DC
平鎮區,房地(土地+建物),桃園市平鎮區大興街1~30號,14.02,商,,,1060114,土地2建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,68.13,3,2,2,有,無,有,13000,191,,0.0,0,,RPROMLNLJHMFFGH88DC
平鎮區,房地(土地+建物),桃園市平鎮區大興街31~60號,13.95,商,,,1060121,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,68.13,3,2,2,有,無,有,15000,220,,0.0,0,,RPSOMLNLJHMFFGH98DC
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵站前西路一段241~270號,22.01,商,,,1060111,土地1建物1車位1,十四層,18,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1041220,170.04,2,2,2,有,無,無,27000,159,坡道平面,26.62,0,,RPXSMLNLJHMFFBH76DC
平鎮區,房地(土地+建物),桃園市平鎮區大連街154巷1~30號,58.87,商,,,1051222,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0821026,168.48,3,2,2,有,無,有,12000,71,,0.0,0,,RPUOMLNLJHMFFGH66EC
中壢區,建物,桃園市中壢區中北路二段361~390號,0.0,住,,,1060111,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0960606,54.72,0,0,0,無,有,無,8000,146,,0.0,0,,RPXOMLNLJHMFFBH88CC
中壢區,建物,桃園市中壢區三光路13巷1~30號,0.0,住,,,1060110,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730529,22.34,5,5,5,有,有,有,4500,201,,0.0,0,,RPPPMLNLJHMFFBH18CC
中壢區,建物,桃園市中壢區復華七街31~60號,0.0,住,,,1060112,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,76.64,2,1,1,有,無,無,7500,98,,0.0,0,,RPQQMLNLJHMFFBH38CC
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,9.59,住,,,1060114,土地1建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,105.73,2,2,1,有,有,無,12000,113,,0.0,0,,RPUOMLNLJHMFFAH48CC
桃園區,房地(土地+建物),桃園市桃園區中山路991~1020號,19.25,住,,,1060119,土地1建物1車位0,五層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840414,142.82,3,2,2,有,有,有,13000,91,,0.0,0,,RPWOMLNLJHMFFAH68CC
桃園區,建物,桃園市桃園區樹仁一街151~180號,0.0,住,,,1060112,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820705,127.72999999999999,2,1,1,有,有,無,13000,102,,0.0,0,,RPQPMLNLJHMFFAH18CC
蘆竹區,建物,桃園市蘆竹區南崁路61~90號,0.0,住,,,1060109,土地0建物0車位0,全,2,透天厝,見其他登記事項,鋼筋混凝土造,0690616,116.47,1,1,1,有,無,無,45000,386,,0.0,0,,RPROMLNLJHMFFEH58CC
龜山區,房地(土地+建物)+車位,桃園市龜山區萬壽路二段1171~1200號,18.93,商,,,1060116,土地2建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930630,73.72,3,2,2,有,無,有,17500,237,坡道機械,0.0,0,,RPUNMLNLJHMFFHH09CC
龜山區,房地(土地+建物)+車位,桃園市龜山區萬壽路二段1171~1200號,18.93,商,,,1060116,土地2建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930630,73.72,3,2,2,有,無,有,17500,237,坡道機械,0.0,0,,RPVNMLNLJHMFFHH56CC
桃園區,房地(土地+建物),桃園市桃園區民生路421~450號,51.0,住,,,1060121,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0480801,113.51,1,1,2,有,無,有,26000,229,,0.0,0,,RPPPMLNLJHMFFAH18DC
桃園區,房地(土地+建物),桃園市桃園區龍泉一街1~30號,23.84,住,,,1060112,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020610,195.86,3,2,3,有,無,無,15500,79,,0.0,0,,RPTQMLOLJHMFFAH78DC
龜山區,房地(土地+建物),桃園市龜山區文化三路31~60號,9.31,其他,,,1051220,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870418,33.67,1,1,1,有,無,有,9000,267,,0.0,0,,RPWNMLOLJHMFFHH76CC
龜山區,房地(土地+建物),桃園市龜山區文青二路31~60號,23.47,住,,,1060101,土地1建物1車位0,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,162.9,4,2,2,有,有,無,15000,92,,0.0,0,,RPOOMLOLJHMFFHH68CC
蘆竹區,建物,桃園市蘆竹區興中街100巷1~30號,16.3,,,,1060122,土地0建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940304,126.44,3,2,2,有,有,有,15000,119,,0.0,0,,RPVOMLOLJHMFFEH09CC
八德區,建物,桃園市八德區介壽路二段571~600號,0.0,,鄉村區,乙種建築用地,1060116,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0700505,52.29,1,1,1,有,無,有,7000,134,,0.0,0,,RPROMLOLJHMFFFH78CC
八德區,建物,桃園市八德區建德路241~270號,0.0,商,,,1060114,土地0建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,134.96,3,2,1,有,有,無,12000,89,坡道平面,33.06,0,,RPTOMLOLJHMFFFH98CC
八德區,建物,桃園市八德區建德路241~270號,0.0,商,,,1060114,土地0建物1車位1,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,195.86,5,2,3,有,有,無,20000,102,坡道平面,0.0,0,,RPUOMLOLJHMFFFH09CC
八德區,建物,桃園市八德區中山路121~150號,0.0,住,,,1060116,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021115,94.22,3,2,2,有,有,有,15000,159,,0.0,0,,RPXOMLOLJHMFFFH76CC
中壢區,建物,桃園市中壢區元化路31~60號,0.0,住,,,1060111,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0640709,104.98,0,0,0,無,無,無,52000,495,,0.0,0,,RPOSMLOLJHMFFBH48CC
中壢區,建物,桃園市中壢區中美路一段1~30號,0.0,住,,,1060115,土地0建物1車位0,十五層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861013,42.19,1,1,1,有,有,無,7500,178,,0.0,0,,RPQSMLOLJHMFFBH68CC
中壢區,建物,桃園市中壢區環北路391~420號,0.0,其他,,,1060113,土地0建物1車位0,九層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810527,199.97,5,2,3,有,有,無,19990,100,,0.0,0,,RPSSMLOLJHMFFBH88CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1060106,土地0建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,154.96,3,2,2,有,有,有,35000,226,坡道平面,28.51,0,,RPOTMLOLJHMFFBH58CC
中壢區,建物,桃園市中壢區環北路331~360號,0.0,住,,,1060106,土地0建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,183.45999999999998,3,2,2,有,有,有,35000,191,坡道平面,28.51,0,,RPPTMLOLJHMFFBH68CC
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵站前西路一段271~300號,27.73,商,,,1060103,土地1建物1車位2,一層,18,店面(店鋪),見其他登記事項,鋼筋混凝土造,1041220,233.55,0,0,1,有,無,無,70000,300,坡道平面,53.24,0,,RPXPMLOLJHMFFBH56DC
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段121~150號,64.56,住,,,1060125,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0780403,152.35,4,3,2,有,無,無,15000,98,,0.0,0,,RPSNMLPLJHMFFEH78CC
平鎮區,房地(土地+建物),桃園市平鎮區振平街91~120號,333.55,住,,,1060116,土地1建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710227,24.77,1,1,1,有,無,有,7000,283,,0.0,0,,RPWOMLPLJHMFFGH86CC
八德區,建物,桃園市八德區中正路151~180號,0.0,商,,,1060119,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040123,112.01,3,2,2,有,有,有,15500,138,坡道平面,25.78,0,,RPROMLQLJHMFFFH98CC
八德區,建物,桃園市八德區永安街19巷1~30號,0.0,住,,,1060118,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),住家用,見其他登記事項,0621001,63.71,2,1,1,有,無,無,7500,118,,0.0,0,,RPSOMLQLJHMFFFH09CC
