編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks
RPTPMLPJKIHFFAO88CC,光華段,.00,都市：住
RPROMLLKKIHFFAO28CC,武陵段,.00,都市：住
RPSQMLLKKIHFFAO58CC,南湖段,.00,都市：住
RPOOMLLKKIHFFAO97CC,南湖段,.00,都市：其他
RPTOMLOKKIHFFAO78CC,自由段,.00,都市：住
RPXNMLMKKIHFFAO88CC,古峰段,.00,都市：住
RPPOMLMKKIHFFAO18CC,崙子段,87.00,都市：住
RPUPMLMKKIHFFAO78CC,關東段,.00,都市：住
RPXPMLMKKIHFFAO09CC,民主段,.00,都市：住
RPVPMLMKKIHFFAO88CC,國道段,.00,都市：住
RPOOMLMKKIHFFAO08CC,民富段,.00,都市：住
RPTOMLPKKIHFFAO88CC,武陵段,.00,都市：住
RPTOMLPKKIHFFAO88CC,武陵段,.00,都市：住
RPROMLPKKIHFFAO68CC,長春段,.00,都市：住
RPWOMLPKKIHFFAO56CC,復中段,.00,都市：住
RPVOMLPKKIHFFAO09CC,中華段,.00,都市：住
RPRVMLTKKIHFFAO17CC,南湖段,.00,都市：其他
RPQPNLLLKIHFFAO48CC,北門段,.00,都市：住
RPPPNLLLKIHFFAO38CC,東明段,.00,都市：住
RPPPMLMLKIHFFAO38CC,武陵段,.00,都市：住
RPOPMLMLKIHFFAO28CC,民主段,.00,都市：住
RPWPMLPLKIHFFAO86DC,光華段,.00,都市：住
RPTNMLNLKIHFFAO68CC,北門段,.00,都市：住
RPXONLLLKIHFFAO09CC,武陵段,.00,都市：住
RPTONLLLKIHFFAO68CC,北門段,.00,都市：住
RPUQMLTKKIHFFAO96CC,國道段,857.53,都市：住
RPVNMLQLKIHFFAO56CC,民主段,.00,都市：住
RPOPMLQLKIHFFAO68CC,親仁段二小段,.00,都市：住
RPPNMLTLKIHFFAO88CC,親仁段二小段,.00,都市：住
RPXRMLMJJHIFFAO09CC,復中段,.00,非都市： ; 非都市編定：
RPXNMLOJJHIFFAO88CC,武陵段,.00,都市：住
RPQNMLQJJHIFFAO38CC,自由段,29.61,都市：住
RPPNMLQJJHIFFAO28CC,武陵段,34.00,都市：其他
RPRRMLRJJHIFFAO09DC,南門段一小段,.00,都市：商
RPPRMLRJJHIFFAO88DC,復中段,.00,都市：商
RPTRMLRJJHIFFAO66DC,聚吉段,.00,都市：住
RPTRMLRJJHIFFAO66DC,聚吉段,.00,都市：住
RPPQMLSJJHIFFAO78CC,新興段一小段,.00,都市：住
RPSOMLTJJHIFFAO98CC,中華段,.00,都市：住
RPTOMLTJJHIFFAO09CC,光華段,33.00,都市：商
RPTOMLNJJHIFFAO58DC,東山段一小段,.00,都市：住
RPTOMLNJJHIFFAO58DC,東山段一小段,.00,都市：住
RPUNMLNJJHIFFAO58DC,南門段四小段,.00,都市：商
RPXOMLNJJHIFFAO98DC,復中段,.00,都市：商
RPVOMLNJJHIFFAO78DC,復中段,.00,都市：商
RPPNMLNJJHIFFAO18EC,中雅段,2.13,都市：其他
RPXNMLNJJHIFFAO88DC,復中段,.00,都市：商
RPOPMLNJJHIFFAO18DC,復興段,.00,都市：住
RPOPMLNJJHIFFAO18DC,復興段,.00,都市：住
RPOPMLNJJHIFFAO18DC,復興段,.00,都市：住
RPUOMLNJJHIFFAO68DC,中央段,.00,都市：住
RPUPMLTJJHIFFAO66CC,武陵段,20.93,都市：住
RPTPMLTJJHIFFAO56CC,武陵段,20.92,都市：住
RPROMLLKJHIFFAO18CC,關東段,.00,都市：住
RPTOMLLKJHIFFAO38CC,明湖段,.00,都市：住
RPVNMLPKJHIFFAO88CC,榮光段三小段,2.45,都市：商
RPVNMLPKJHIFFAO88CC,榮光段三小段,15.00,都市：商
RPVPMLPKJHIFFAO09CC,舊社段,1.14,都市：住
RPWPMLPKJHIFFAO56CC,中華段,.00,都市：住
RPSOMLRKJHIFFAO88CC,民主段,.00,都市：住
RPWOMLOLJHIFFAO09CC,崙子段,46.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQOMLOLJHIFFAO48CC,民富段,.00,都市：商
RPQPMLPLJHIFFAO68CC,建華段,.00,都市：住
RPROMLNLJHIFFAO58DC,光華段,.00,都市：住
RPVNMLNLJHIFFAO78CC,柴橋段,.00,都市：住
RPTOMLNLJHIFFAO68CC,竹港段,.00,都市：住
RPOPMLNLJHIFFAO38DC,中華段,27.87,都市：其他
RPWOMLNLJHIFFAO98CC,聚吉段,.00,都市：住
RPVOMLNLJHIFFAO88CC,虎山段,.00,都市：住
RPWNMLNLJHIFFAO88CC,長春段,23.16,都市：住
RPWNMLNLJHIFFAO88CC,長春段,.67,都市：住
RPUOMLNLJHIFFAO78CC,民主段一小段,.00,都市：住
RPSOMLSLJHIFFAO09CC,光武段,.00,都市：住
RPTSMLKMJHIFFAO88CC,榮光段二小段,.00,都市：工
RPWQMLSLJHIFFAO07CC,中山段三小段,.00,都市：住
RPXQMLSLJHIFFAO17CC,聚吉段,.00,都市：住
RPRSMLKMJHIFFAO68CC,自由段,34.65,都市：住
RPVSMLKMJHIFFAO09CC,民富段,.00,都市：住
