編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLMLLHOFFAP56CA,25,67.26,住家用,鋼筋混凝土造,83年1月5日,十一層,四層
RPTNMLMLLHOFFAP56CA,25,8.37,共同部份,鋼筋混凝土造,83年1月5日,十一層,
RPTNMLMLLHOFFAP56CA,25,7.61,共同部份,鋼筋混凝土造,83年1月5日,十一層,
RPPOMLMLLHOFFAP88CA,26,37.23,住家用,鋼筋混凝土造,82年4月24日,七層,六層
RPPOMLMLLHOFFAP88CA,26,8.81,共同部份,鋼筋混凝土造,82年4月24日,七層,
RPQOMLMLLHOFFAP98CA,19,83.88,住商用,鋼筋混凝土造,89年1月22日,二層,一層 二層 騎樓
RPQOMLMLLHOFFAP98CA,24,110.69,住商用,鋼筋混凝土造,84年4月25日,四層,一層 二層 三層 四層 騎樓
RPRNMLMLLHOFFAP98CA,11,193.25,住商用,鋼筋混凝土造,97年1月22日,四層,一層 二層 三層 四層 騎樓
RPUNMLQLLHOFFAP07CA,23,178.02,住商用,鋼筋混凝土造,84年9月27日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLPLLHOFFAP09CA,4,261.73,住家用,鋼筋混凝土造,103年10月10日,四層,一層 二層 三層 四層
RPPNMLPLLHOFFAP09CA,5,.85,住家用,鋼筋混凝土造,102年12月12日,二層,一層 二層
RPQNMLPLLHOFFAP56CA,23,9.46,商業用,鋼筋混凝土造,85年3月16日,十四層,二層
RPQNMLPLLHOFFAP56CA,23,8.17,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPQNMLPLLHOFFAP56CA,23,5.90,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPRNMLPLLHOFFAP66CA,23,9.46,商業用,鋼筋混凝土造,85年3月16日,十四層,三層
RPRNMLPLLHOFFAP66CA,23,9.15,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPRNMLPLLHOFFAP66CA,23,4.92,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPPNMLRLLHOFFAP66CA,23,222.46,住家用,鋼筋混凝土造,84年10月29日,四層,一層 二層 三層 四層
RPSNMLPLLHOFFAP76CA,23,6.19,商業用,鋼筋混凝土造,85年3月16日,十四層,二層
RPSNMLPLLHOFFAP76CA,23,5.37,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPSNMLPLLHOFFAP76CA,23,3.44,共同部份,鋼筋混凝土造,85年3月16日,十四層,
RPUNMLPLLHOFFAP96CA,38,185.28,見其他登記事項,見其他登記事項,70年4月5日,三層,一層 二層 三層 屋頂突出物 騎樓 地下一層
RPPOMLQLLHOFFAP66CA,24,190.87,住家用,鋼筋混凝土造,84年3月30日,三層,一層 二層 三層 地下層
RPPOMLQLLHOFFAP66CA,24,36.24,共同部份,鋼筋混凝土造,84年3月30日,十五層,
RPSNMLQLLHOFFAP07EA,26,187.71,住家用,鋼筋混凝土造,82年6月28日,三層,一層 二層 三層 電梯樓梯間
RPXNMLRLLHOFFCP87EA,4,192.98,住家用,鋼筋混凝土造,103年8月28日,四層,一層 二層 三層 四層
RPPNMLSLLHOFFBP96DA,,266.24,見其他登記事項,鋼筋混凝土造,107年9月25日,三層,一層 二層 三層 見其他登記事項
RPRNMLPKMHOFFBP76CA,39,326.22,見其他登記事項,見其他登記事項,68年10月31日,三層,一層 二層 三層 屋頂突出物 騎樓
RPSNMLRKMHOFFFP47CA,35,145.01,住商用,鋼筋混凝土造,73年8月17日,二層,一層 二層 騎樓
RPPNMLLJMHOFFBP68CA,14,156.63,住家用,鋼筋混凝土造,94年5月15日,三層,一層 二層 三層 電梯樓梯間
RPPNMLMLMHOFFEP66CA,24,184.17,住家用,鋼筋混凝土造,83年9月16日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPWNMLNJNHOFFAP96CA,22,87.58,住家用,鋼筋混凝土造,86年3月21日,十三層,十層
RPWNMLNJNHOFFAP96CA,22,13.43,共同部份,鋼筋混凝土造,86年3月21日,十三層,
RPWNMLNJNHOFFAP96CA,22,13.34,共同部份,鋼筋混凝土造,86年3月21日,十三層,
RPTNMLSLLHOFFAP17CA,27,252.15,住商用,鋼筋混凝土造,81年5月1日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPSNMLMKMHOFFBP56CA,25,80.61,住家用,鋼筋混凝土造,83年1月22日,九層,二層
RPSNMLMKMHOFFBP56CA,25,9.93,見其他登記事項,鋼筋混凝土造,83年1月22日,九層,
RPSNMLMKMHOFFBP56CA,25,1.00,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLMKMHOFFBP56CA,25,.66,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLMKMHOFFBP56CA,25,.76,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLMKMHOFFBP56CA,25,2.17,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLMKMHOFFBP56CA,25,11.02,共有部份,鋼筋混凝土造,83年1月21日,,
RPWNMLLJMHOFFAP66CA,2,162.82,住家用,鋼筋混凝土造,106年7月28日,四層,一層 二層 三層 四層
RPUOMLPKMHOFFAP07CA,4,144.34,見其他登記事項,鋼筋混凝土造,103年12月30日,三層,一層 二層 三層 屋頂突出物
RPWNMLTJMHOFFAP47CA,24,75.23,住家用,鋼筋混凝土造,83年10月15日,七層,四層
RPWNMLTJMHOFFAP47CA,24,30.55,共同部份,鋼筋混凝土造,83年10月15日,七層,
RPTNMLSLLHOFFBP27CA,25,119.88,住家用,鋼筋混凝土造,83年4月30日,十層,五層
RPTNMLSLLHOFFBP27CA,25,18.10,共有部份,鋼筋混凝土造,83年4月30日,地下二層,
RPTNMLSLLHOFFBP27CA,25,31.53,共有部份,鋼筋混凝土造,83年4月30日,十層,
RPUNMLSJMHOFFBP27CA,11,214.24,見其他登記事項,鋼筋混凝土造,97年8月19日,二層,一層 二層
RPTNMLRLLHOFFCP37DA,29,133.08,住家用,見其他登記事項,79年6月24日,二層,一層 二層
RPUNMLRLLHOFFAP27DA,3,172.65,住家用,鋼筋混凝土造,105年5月16日,三層,一層 二層 三層
RPTNMLRLLHOFFAP17DA,1,162.36,住家用,鋼筋混凝土造,107年5月25日,三層,一層 二層 三層
RPPNMLRLLHOFFEP07CA,39,208.77,住商用,鋼筋混凝土加強磚造,69年5月25日,三層,一層 二層 三層 騎樓
RPPNMLSLLHOFFFP27CA,33,223.84,住商用,鋼筋混凝土造,74年10月5日,三層,一層 二層 三層 騎樓
RPTNMLQLLHOFFAP96CA,11,228.08,住家用,鋼筋混凝土造,97年4月2日,四層,一層 二層 三層 四層
RPPNMLTLLHOFFAP86CA,27,127.36,住家用,鋼筋混凝土造,80年11月1日,七層,五層
RPPNMLTLLHOFFAP86CA,27,24.72,見其他登記事項,鋼筋混凝土造,80年11月1日,七層,
RPPNMLTLLHOFFAP86CA,27,16.26,共同部份,鋼筋混凝土造,80年11月1日,七層,
RPUNMLRLLHOFFBP47EA,25,233.83,住商用,鋼筋混凝土造,83年3月5日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPRNMLTLLHOFFCP47EA,20,186.48,住商用,鋼筋混凝土造,88年8月24日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPXNMLSLLHOFFEP08DA,20,95.89,見其他登記事項,鋼筋混凝土造,88年6月3日,十層,十層
RPXNMLSLLHOFFEP08DA,20,.25,見其他登記事項,鋼筋混凝土造,88年6月3日,一層,
RPXNMLSLLHOFFEP08DA,20,48.67,見其他登記事項,鋼筋混凝土造,88年6月3日,10,
RPXNMLSLLHOFFEP08DA,20,15.98,見其他登記事項,,88年6月3日,十層,
RPQNMLTKMHOFFFP47CA,6,194.22,見其他登記事項,鋼筋混凝土造,101年11月8日,二層,一層 二層 見其他登記事項
RPSOMLSLLHOFFAP27DA,1,203.58,見其他登記事項,鋼筋混凝土造,107年7月12日,三層,一層 二層 三層 屋頂突出物
RPPNMLOLMHOFFEP96DA,37,407.63,住商用,鋼筋混凝土加強磚造,71年3月15日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間
RPPNMLMKMHOFFDP09CA,,183.15,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層
RPQNMLKLMHOFFDP09CA,2,196.73,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPXNMLLKMHOFFFP37CA,23,139.25,住家用,鋼筋混凝土造,84年12月30日,三層,一層 二層 三層 電梯樓梯間
RPQNMLKKMHOFFDP98CA,,160.56,住家用,鋼筋混凝土造,107年12月12日,三層,一層 二層 三層
RPPOMLNLMHOFFDP76CA,1,244.20,見其他登記事項,鋼筋混凝土造,107年3月22日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSNMLSLLHOFFBP17CA,14,212.02,見其他登記事項,鋼筋混凝土造,93年12月29日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLSLLHOFFDP17CA,18,179.83,住家用,鋼筋混凝土造,90年6月5日,三層,一層 二層 三層
RPRNMLSLLHOFFDP27CA,26,160.79,住家用,鋼筋混凝土造,82年7月5日,三層,一層 二層 三層 電梯樓梯間
RPRNMLKMLHOFFDP56CA,,183.15,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層
RPVNMLSLLHOFFAP37CA,25,206.00,住家用,鋼筋混凝土造,82年12月10日,四層,一層 二層 三層 四層
RPWNMLMJMHOFFAP76CA,22,87.78,住家用,鋼筋混凝土造,86年3月21日,十三層,四層
RPWNMLMJMHOFFAP76CA,22,13.43,共同部份,鋼筋混凝土造,86年3月21日,十三層,
RPWNMLMJMHOFFAP76CA,22,13.34,共同部份,鋼筋混凝土造,86年3月21日,十三層,
RPXNMLRKMHOFFDP77CA,1,168.80,住家用,鋼筋混凝土造,106年11月21日,三層,一層 二層 三層
RPRNMLKMMHOFFDP66CA,35,125.20,住家用,加強磚造,72年9月25日,二層,一層 二層
RPPNMLTLLHOFFCP07CA,,132.33,見其他登記事項,鋼筋混凝土造,107年10月12日,三層,二層 三層 見其他登記事項
RPUNMLTLLHOFFCP67DA,,215.38,住家用,鋼筋混凝土造,107年12月27日,三層,一層 二層 三層
RPSNMLLJMHOFFDP56CA,6,261.03,見其他登記事項,鋼筋混凝土造,101年10月11日,三層,一層 二層 三層 見其他登記事項
RPSNMLMJMHOFFDP66CA,40,119.42,住家用,加強磚造,68年3月20日,二層,一層 二層
RPQNMLTLLHOFFCP27DA,2,194.25,住家用,鋼筋混凝土造,106年3月27日,三層,見其他登記事項
RPTNMLTLLHOFFCP57DA,,205.40,住家用,鋼筋混凝土造,107年12月27日,三層,一層 二層 三層
RPQNMLMJMHOFFDP09CA,39,147.70,住商用,加強磚造,69年4月12日,二層,一層 二層 騎樓
RPQOMLSLLHOFFAP07DA,1,216.45,見其他登記事項,鋼筋混凝土造,107年3月22日,三層,一層 二層 三層 屋頂突出物
RPROMLSLLHOFFAP17DA,1,203.50,見其他登記事項,鋼筋混凝土造,107年6月22日,三層,一層 二層 三層 屋頂突出物
RPRNMLMJMHOFFDP66DA,2,167.24,住家用,鋼筋混凝土造,106年6月22日,三層,一層 二層 三層
RPSNMLNJMHOFFDP86DA,29,224.04,住商用,鋼筋混凝土造,79年8月28日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPRNMLLJMHOFFCP09DA,2,201.09,住家用,鋼筋混凝土造,106年3月27日,三層,見其他登記事項
RPPNMLMJMHOFFCP98DA,23,179.26,住商用,鋼筋混凝土造,84年9月20日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPTNMLMLMHOFFEP07CA,38,155.06,住商用,鋼筋混凝土加強磚造,69年9月10日,三層,一層 二層 三層 騎樓
RPQNMLPLMHOFFFP17CA,55,55.05,住家用,磚造,53年7月1日,一層,一層
RPUNMLMJMHOFFAP66DA,20,33.13,住家用,鋼筋混凝土造,87年10月30日,十層,九層
RPUNMLMJMHOFFAP66DA,20,15.04,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPUNMLMJMHOFFAP66DA,20,9.46,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPSNMLKKMHOFFDP56CA,1,190.58,見其他登記事項,鋼筋混凝土造,106年9月21日,三層,一層 二層 三層
RPPNMLLJMHOFFFP09CA,12,185.64,住家用,鋼筋混凝土造,95年11月17日,四層,一層 二層 三層 四層
RPSOMLKKMHOFFAP98CA,,78.49,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,二層
RPSOMLKKMHOFFAP98CA,,52.83,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPXNMLMJMHOFFAP86CA,1,180.20,見其他登記事項,鋼筋混凝土造,106年11月6日,三層,一層 二層 三層 屋頂突出物
RPOPMLKKMHOFFAP68CA,1,76.65,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,二層
RPOPMLKKMHOFFAP68CA,1,53.31,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPOOMLMJMHOFFAP68CA,25,143.89,住家用,鋼筋混凝土造,82年12月25日,三層,一層 二層 三層 電梯樓梯間
RPPPMLKKMHOFFAP78CA,,85.93,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,一層
RPPPMLKKMHOFFAP78CA,,33.53,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPOOMLNJMHOFFAP78CA,43,95.34,住家用,加強磚造,64年12月31日,二層,一層 二層 騎樓
RPUNMLNJMHOFFAP66CA,1,182.12,見其他登記事項,鋼筋混凝土造,107年12月24日,三層,一層 二層 三層 屋頂突出物
RPVNMLNJMHOFFAP76CA,1,185.34,見其他登記事項,鋼筋混凝土造,107年12月24日,三層,一層 二層 三層 屋頂突出物
RPWOMLKKMHOFFAP76CA,1,76.46,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,四層
RPWOMLKKMHOFFAP76CA,1,31.60,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPTNMLMKMHOFFAP56CA,24,93.90,住家用,鋼筋混凝土造,83年11月20日,十四層,十三層
RPTNMLMKMHOFFAP56CA,24,7.50,共同部份,鋼筋混凝土造,83年11月20日,十四層,
RPTNMLMKMHOFFAP56CA,24,34.42,共同部份,鋼筋混凝土造,83年11月20日,十四層,
RPTOMLSJMHOFFAP17CA,1,78.49,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,三層
RPTOMLSJMHOFFAP17CA,1,54.52,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPSNMLKKMHOFFAP88CA,9,9.72,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,二層
RPSNMLKKMHOFFAP88CA,9,.89,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPSNMLKKMHOFFAP88CA,9,4.83,見其他登記事項,鋼筋混凝土造,99年2月23日,七層,
RPUPMLKKMHOFFAP66CA,1,203.58,見其他登記事項,鋼筋混凝土造,107年7月12日,三層,一層 二層 三層 屋頂突出物
RPTPMLKKMHOFFAP56CA,,76.65,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,二層
RPTPMLKKMHOFFAP56CA,,51.62,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPVPMLKKMHOFFAP76CA,1,212.50,見其他登記事項,鋼筋混凝土造,107年3月22日,三層,一層 二層 三層 屋頂突出物
RPXPMLKKMHOFFAP96CA,1,214.19,見其他登記事項,鋼筋混凝土造,107年7月12日,三層,一層 二層 三層 屋頂突出物
RPTOMLKKMHOFFAP56DA,,202.41,見其他登記事項,鋼筋混凝土造,107年12月12日,三層,一層 二層 三層 屋頂突出物
RPXNMLLJMHOFFEP17CA,28,173.75,見其他登記事項,加強磚造,80年5月30日,二層,一層 二層 屋頂突出物
RPRNMLLJMHOFFEP56CA,43,305.53,見其他登記事項,鋼筋混凝土造,64年12月19日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLSJMHOFFDP17DA,25,114.73,住家用,鋼筋混凝土造,83年3月17日,七層,四層
RPQNMLSJMHOFFDP17DA,25,8.44,見其他登記事項,鋼筋混凝土造,83年3月17日,七層,
RPQNMLSJMHOFFDP17DA,25,.46,見其他登記事項,鋼筋混凝土造,83年3月17日,七層,
RPQNMLSJMHOFFDP17DA,25,23.15,見其他登記事項,鋼筋混凝土造,83年3月17日,七層,
RPUNMLRKMHOFFEP57CA,24,72.06,住家用,鋼筋混凝土造,84年5月26日,十五層,五層
RPUNMLRKMHOFFEP57CA,24,9.30,共有部份,鋼筋混凝土造,84年5月26日,,
RPUNMLRKMHOFFEP57CA,24,1.79,共有部份,鋼筋混凝土造,84年5月26日,,
RPUNMLRKMHOFFEP57CA,24,1.26,共有部份,鋼筋混凝土造,84年5月26日,,
RPRNMLSJMHOFFFP37CA,33,150.42,住家用,加強磚造,74年10月30日,二層,一層 二層
RPPNMLOLMHOFFFP96CA,,158.40,見其他登記事項,見其他登記事項,107年12月26日,三層,見其他登記事項
RPTNMLOLMHOFFFP37CA,,151.83,見其他登記事項,見其他登記事項,107年12月26日,三層,見其他登記事項
RPQNMLOLMHOFFFP07CA,,183.62,見其他登記事項,見其他登記事項,107年12月26日,三層,見其他登記事項
RPVNMLTJMHOFFCP57CA,36,100.65,住家用,見其他登記事項,72年9月5日,見其他登記事項,三層 電梯樓梯間
RPVNMLTJMHOFFCP57CA,25,74.88,住家用,鋼筋混凝土造,82年9月16日,見其他登記事項,四層
RPRNMLNJMHOFFCP56CA,1,190.54,見其他登記事項,鋼筋混凝土造,107年6月9日,三層,一層 二層 三層 見其他登記事項
RPRNMLKKMHOFFDP09CA,,158.50,住家用,鋼筋混凝土造,107年12月12日,三層,一層 二層 三層
RPWNMLTJMHOFFCP67CA,4,216.96,見其他登記事項,鋼筋混凝土造,104年3月17日,三層,一層 二層 三層 見其他登記事項
RPXNMLTJMHOFFCP77CA,4,216.96,見其他登記事項,鋼筋混凝土造,104年3月17日,三層,一層 二層 三層 見其他登記事項
RPWPMLKKMHOFFAP86CA,1,206.31,見其他登記事項,鋼筋混凝土造,107年7月12日,三層,一層 二層 三層 屋頂突出物
RPWNMLPKMHOFFAP17CA,,89.76,住家用,鋼筋混凝土造,107年11月12日,五層,三層
RPWNMLPKMHOFFAP17CA,,26.36,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPQOMLPKMHOFFAP66CA,,99.52,住家用,鋼筋混凝土造,107年11月12日,五層,五層
RPQOMLPKMHOFFAP66CA,,27.57,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPSOMLPKMHOFFAP86CA,,89.76,住家用,鋼筋混凝土造,107年11月12日,五層,五層
RPSOMLPKMHOFFAP86CA,,26.36,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPTNMLPKMHOFFAP86CA,,76.46,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,五層
RPTNMLPKMHOFFAP86CA,,52.11,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPROMLSJMHOFFAP96CA,,76.73,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,二層
RPROMLSJMHOFFAP96CA,,31.36,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPQNMLKKMHOFFCP88CA,,223.28,見其他登記事項,鋼筋混凝土造,107年9月25日,三層,一層 二層 三層 見其他登記事項
RPPOMLPKMHOFFAP56CA,,82.58,住家用,鋼筋混凝土造,107年11月12日,五層,一層
RPPOMLPKMHOFFAP56CA,,26.60,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPROMLPKMHOFFAP76CA,,99.54,住家用,鋼筋混凝土造,107年11月12日,五層,二層
RPROMLPKMHOFFAP76CA,,27.33,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPPNMLKKMHOFFCP78CA,,223.57,見其他登記事項,鋼筋混凝土造,107年9月25日,三層,一層 二層 三層 見其他登記事項
RPXOMLPKMHOFFAP37CA,26,187.83,住家用,鋼筋混凝土造,82年5月19日,四層,一層 二層 三層 四層 電梯樓梯間
RPSOMLSJMHOFFAP07CA,1,90.66,商業用,鋼筋混凝土造,107年8月15日,五層,一層
RPSOMLSJMHOFFAP07CA,1,45.11,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPQNMLNJMHOFFAP88CA,48,85.76,住商用,鋼筋混凝土加強磚造,59年9月21日,二層,一層 二層 騎樓
RPTNMLNJMHOFFAP56CA,,178.48,見其他登記事項,鋼筋混凝土造,107年12月24日,三層,一層 二層 三層 屋頂突出物
RPRPMLKKMHOFFAP98CA,2,76.05,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,四層
RPRPMLKKMHOFFAP98CA,2,53.07,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPRNMLOLMHOFFAP66CA,30,2086.16,見其他登記事項,見其他登記事項,77年11月9日,一層,一層 地下層
RPVOMLKKMHOFFAP66CA,,75.89,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,五層
RPVOMLKKMHOFFAP66CA,,29.43,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPUOMLKKMHOFFAP56CA,,76.46,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,五層
RPUOMLKKMHOFFAP56CA,,29.67,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPXNMLKKMHOFFAP76CA,1,76.65,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,五層
RPXNMLKKMHOFFAP76CA,1,53.31,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPWNMLKKMHOFFAP66CA,1,190.06,見其他登記事項,鋼筋混凝土造,106年12月28日,三層,一層 二層 三層 屋頂突出物
RPSPMLKKMHOFFAP09CA,1,76.46,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,三層
RPSPMLKKMHOFFAP09CA,1,53.55,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPQOMLKKMHOFFAP78CA,2,87.87,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,一層
RPQOMLKKMHOFFAP78CA,2,34.01,見其他登記事項,鋼筋混凝土造,107年8月15日,五層,
RPOOMLPKMHOFFAP09CA,,99.54,住家用,鋼筋混凝土造,107年11月12日,五層,四層
RPOOMLPKMHOFFAP09CA,,27.33,見其他登記事項,鋼筋混凝土造,107年11月12日,五層,
RPOOMLSJMHOFFAP66CA,38,119.84,住商用,加強磚造,70年6月20日,二層,一層 二層 騎樓 電梯樓梯間
RPWNMLTJMHOFFDP77CA,35,98.11,住家用,加強磚造,73年8月1日,四層,一層
RPRNMLLKMHOFFDP56CA,4,178.50,住家用,鋼筋混凝土造,103年10月27日,三層,一層 二層 三層
RPQPMLQLMHOFFAP96CA,14,188.44,住家用,鋼筋混凝土造,94年1月20日,四層,一層 二層 三層 四層
RPPNMLKMMHOFFAP78CA,39,117.36,住商用,加強磚造,68年11月15日,二層,一層 二層 騎樓
RPUNMLKKMHOFFCP66CA,1,185.44,見其他登記事項,鋼筋混凝土造,106年9月14日,三層,一層 二層 三層 屋頂突出物
RPTNMLSJMHOFFCP27CA,1,190.54,見其他登記事項,鋼筋混凝土造,107年6月9日,三層,一層 二層 三層 見其他登記事項
RPSNMLTJMHOFFBP17CA,37,381.25,住家用,磚造,70年10月1日,一層,一層
RPSNMLTJMHOFFBP17CA,37,442.25,住家用,磚造,70年10月1日,一層,一層
RPSNMLTJMHOFFBP17CA,37,442.25,住家用,磚造,70年10月1日,一層,一層
RPPNMLKMMHOFFDP09CA,20,70.71,住家用,鋼筋混凝土造,87年11月30日,九層,九層
RPPNMLKMMHOFFDP09CA,20,7.14,共有部份,鋼筋混凝土造,87年11月30日,九層,
RPPNMLKMMHOFFDP09CA,20,32.98,共有部份,鋼筋混凝土造,87年11月30日,九層,
RPUNMLTJMHOFFBP47DA,14,171.15,見其他登記事項,鋼筋混凝土造,94年1月31日,三層,一層 二層 三層 電梯樓梯間
RPTNMLKKMHOFFCP76EA,35,113.21,住商用,加強磚造,72年10月28日,二層,一層 二層 騎樓 電梯樓梯間
RPXNMLTJMHOFFAP77EA,40,124.49,住商用,加強磚造,67年11月10日,二層,一層 二層 騎樓 電梯樓梯間
RPUNMLTJMHOFFCP57DA,38,186.90,住商用,加強磚造,70年2月15日,三層,一層 二層 三層 騎樓
RPVNMLTJMHOFFEP77CA,1,193.90,見其他登記事項,鋼筋混凝土造,107年1月11日,三層,一層 二層 三層 見其他登記事項
RPTNMLTJMHOFFEP57CA,1,191.90,見其他登記事項,鋼筋混凝土造,107年1月11日,三層,一層 二層 三層 見其他登記事項
RPRNMLKKMHOFFBP88CA,41,100.59,住家用,加強磚造,67年7月20日,二層,一層 二層 電梯樓梯間
RPRNMLMKMHOFFBP09CA,27,31.19,住家用,鋼筋混凝土造,81年7月17日,七層,四層
RPRNMLMKMHOFFBP09CA,27,7.23,共有部份,鋼筋混凝土造,81年7月17日,七層,
RPRNMLMKMHOFFBP09CA,27,2.06,共有部份,鋼筋混凝土造,81年7月17日,七層,
RPXNMLLKMHOFFEP27CA,1,191.90,見其他登記事項,鋼筋混凝土造,107年1月11日,三層,一層 二層 三層 見其他登記事項
RPWNMLLKMHOFFEP17CA,1,191.96,見其他登記事項,鋼筋混凝土造,107年1月11日,三層,一層 二層 三層 見其他登記事項
RPPOMLTJMHOFFCP07CA,19,172.48,住家用,鋼筋混凝土造,88年10月18日,三層,一層 二層 三層 電梯樓梯間
RPSNMLTJMHOFFDP37CA,34,161.36,住家用,加強磚造,73年12月15日,二層,一層 二層 騎樓
RPWOMLLKMHOFFAP86CA,24,88.08,,鋼筋混凝土造,83年10月30日,七層,五層
RPWOMLLKMHOFFAP86CA,24,8.07,共同部份,鋼筋混凝土造,83年10月30日,七層,
RPWOMLLKMHOFFAP86CA,24,12.81,共同部份,鋼筋混凝土造,83年10月30日,七層,
RPUPMLLKMHOFFAP76CA,25,249.42,住家用,鋼筋混凝土造,83年1月20日,三層,一層 二層 三層 騎樓 電梯樓梯間 地下層
RPOOMLRKMHOFFAP66CA,4,186.82,見其他登記事項,鋼筋混凝土造,103年9月19日,三層,一層 二層 三層 屋頂突出物
RPSNMLKMMHOFFBP56CA,43,299.83,住家用,鋼筋混凝土造,64年10月1日,一層,一層
RPSNMLKMMHOFFBP56CA,43,320.95,住家用,鋼筋混凝土造,64年10月1日,四層,二層
RPSNMLKMMHOFFBP56CA,32,283.77,住家用,鋼筋混凝土造,75年10月1日,四層,三層 四層
RPUNMLQKMHOFFAP07CA,2,233.05,見其他登記事項,鋼筋混凝土造,106年5月15日,三層,一層 二層 三層 見其他登記事項
RPXOMLKKMHOFFAP86CA,39,111.18,住家用,加強磚造,69年7月29日,二層,一層 二層 電梯樓梯間
RPUNMLLKMHOFFAP56CA,,212.97,住家用,鋼筋混凝土造,107年11月9日,四層,一層 二層 三層 四層
RPVNMLLKMHOFFAP66CA,,202.67,住家用,鋼筋混凝土造,107年11月9日,四層,一層 二層 三層 四層
RPWNMLLKMHOFFAP76CA,,209.78,住家用,鋼筋混凝土造,107年11月9日,四層,一層 二層 三層 四層
RPUNMLKKMHOFFAP09CA,4,221.98,見其他登記事項,鋼筋混凝土造,104年1月6日,三層,一層 二層 三層 屋頂突出物
RPXNMLLKMHOFFAP86CA,,202.46,住家用,鋼筋混凝土造,107年11月9日,四層,一層 二層 三層 四層
RPQQMLKKMHOFFAP98CA,24,97.94,住家用,鋼筋混凝土造,83年11月20日,十四層,十一層
RPQQMLKKMHOFFAP98CA,24,11.66,共同部份,鋼筋混凝土造,83年11月20日,十四層,
RPQQMLKKMHOFFAP98CA,24,29.29,共同部份,鋼筋混凝土造,83年11月20日,十四層,
RPRQMLKKMHOFFAP09CA,,116.20,住家用,加強磚造,71年9月31日,二層,一層 二層 電梯樓梯間
RPTPMLLKMHOFFAP66CA,3,215.00,見其他登記事項,鋼筋混凝土造,104年12月28日,三層,一層 二層 三層 見其他登記事項
