鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路1~30號,10.29,住,,,1070420,土地4建物1車位1,十二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,76.95,1,1,1,有,有,2300000,29890,坡道平面,35.41,0,,RPXNMLTLOHNFFBC66CA
信義區,房地(土地+建物)+車位,基隆市信義區深美街200巷1~30號,96.66,住,,,1070606,土地4建物1車位2,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040602,317.85,3,3,3,有,有,14000000,44046,坡道平面,76.08,0,,RPSNMLPJPHNFFBC28CA
仁愛區,房地(土地+建物),基隆市仁愛區孝四路1~30號,87.0,商,,,1070516,土地2建物4車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0750326,322.73,0,0,0,無,無,32000000,99154,,0.0,0,一樓做店面使用1樓1700萬2樓500萬3樓500萬4樓500萬權利人共三人,RPRNMLMKPHNFFBC97CA
信義區,房地(土地+建物),基隆市信義區花源五街1~30號,7.49,住,,,1070609,土地1建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840401,40.9,1,1,1,有,有,1080000,26406,,0.0,0,,RPUOMLNLPHNFFBC68DA
信義區,土地,深美段31~60地號,133.12,住,,,1070608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2818816,21175,,0.0,0,,RPRNMLMJPHNFFBC97DA
暖暖區,房地(土地+建物),基隆市暖暖區八堵路1~30號,33.67,住,,,1070606,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780321,139.60000000000002,3,2,2,有,無,5500000,39398,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLPJPHNFFCC28DA
中山區,房地(土地+建物),基隆市中山區復興路259巷31~60號,29.95,住,,,1070429,土地6建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,115.73,3,2,2,有,無,2750000,23762,,0.0,0,,RPXNMLMJPHNFFCC68DA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街241~270號,35.21,住,,,1070531,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831120,98.48,3,1,2,有,有,3850000,39094,,0.0,0,,RPWNMLNJPHNFFCC68DA
暖暖區,土地,碇內段碇內小段121~150地號,95.0,其他,,,1070527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,4737,,0.0,0,畸零地或有合併使用之交易。;,RPTNMLPJPHNFFCC58DA
安樂區,房地(土地+建物),基隆市安樂區基金一路361~390號,35.76,其他,,,1070528,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680904,75.88,3,2,1,有,無,2500000,32947,,0.0,0,,RPQNMLQJPHNFFCC28CA
安樂區,房地(土地+建物),基隆市安樂區中和路91~120號,37.05,其他,,,1070517,土地7建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850905,121.22,3,2,2,有,無,4000000,32998,,0.0,0,,RPVNMLQJPHNFFCC78CA
安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄31~60號,27.98,其他,,,1070527,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,113.24000000000001,3,2,2,有,有,2220000,19604,,0.0,0,,RPXNMLPJPHNFFCC88CA
安樂區,房地(土地+建物),基隆市安樂區安和一街2巷1~30號,24.98,商,,,1070530,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690501,110.31,3,2,2,有,有,5950000,53939,,0.0,0,,RPOOMLNJPHNFFCC87CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街271~300號,16.34,住,,,1070617,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,80.43,2,1,1,有,有,1650000,20515,,0.0,0,,RPTOMLMJPHNFFCC28CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路181~210號,17.47,住,,,1070617,土地8建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,139.89,2,2,2,有,有,5750000,41104,坡道平面,0.0,0,,RPOOMLMJPHNFFCC77CA
安樂區,房地(土地+建物),基隆市安樂區麥金路181~210號,12.73,住,,,1070617,土地8建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,103.81,2,2,1,有,有,4750000,45757,,0.0,0,,RPPOMLMJPHNFFCC87CA
七堵區,房地(土地+建物),基隆市七堵區長安街233巷31~60號,33.19,住,,,1070611,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861017,112.16,3,2,2,有,無,5100000,45471,,0.0,0,,RPSNMLKKPHNFFCC97CA
中山區,房地(土地+建物),基隆市中山區復興路212巷10弄1~30號,31.01,住,,,1070530,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711217,90.96000000000001,3,2,1,有,無,3000000,32982,,0.0,0,,RPROMLTKPHNFFCC88CA
安樂區,房地(土地+建物),基隆市安樂區安樂路二段121~150號,25.15,商,,,1070512,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690501,111.01,4,2,2,有,有,5000000,45041,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLNLPHNFFCC38CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路297巷61~90號,88.37,住,,,1070418,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0980323,195.05,4,2,4,有,無,12200000,62548,,0.0,0,,RPXNMLOKPHNFFCC88CA
安樂區,房地(土地+建物),基隆市安樂區中和路168巷11弄1~30號,26.52,住,,,1070527,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,100.95,3,2,2,有,無,3000000,29718,,0.0,0,,RPQOMLMJPHNFFCC97CA
七堵區,房地(土地+建物)+車位,基隆市七堵區綠葉街1~30號,76.74,,山坡地保育區,丙種建築用地,1070614,土地1建物1車位2,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010120,233.35,3,2,2,有,有,11800000,50568,坡道平面,0.0,0,,RPSNMLNJPHNFFCC18CA
暖暖區,車位,基隆市暖暖區源遠路226巷31~60號,0.59,住,,,1070516,土地0建物0車位1,一層,十二層,其他,見其他登記事項,鋼筋混凝土造,1020329,37.059999999999995,0,0,0,有,有,1400000,,坡道平面,37.06,1400000,單獨車位交易。,RPRNMLOJPHNFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區安一路151~180號,14.3,商,,,1070517,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0700529,49.58,1,1,1,有,無,7100000,143203,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPOOMLOJPHNFFCC97CA
暖暖區,土地,八德段181~210地號,140.0,住,,,1070618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,7143,,0.0,0,含增建或未登記建物。;,RPTNMLQJPHNFFCC68DA
安樂區,房地(土地+建物),基隆市安樂區中和路168巷14弄1~30號,21.97,住,,,1070604,土地4建物2車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,84.19,2,1,1,有,無,2300000,27319,,0.0,0,,RPROMLOLPHNFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街61~90號,20.84,住,,,1070520,土地7建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,124.1,3,2,2,有,無,4800000,38678,,0.0,0,,RPTNMLLMPHNFFCC38CA
信義區,房地(土地+建物),基隆市信義區正信路31~60號,21.64,住,,,1070605,土地1建物1車位0,五層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690807,70.53,0,0,0,無,無,1900000,26939,,0.0,0,,RPQNMLOKPHNFFBC08CA
中正區,房地(土地+建物),基隆市中正區正榮街77巷1~30號,125.5,住,,,1070518,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731114,122.05,3,2,2,有,無,2000000,16387,,0.0,0,,RPRNMLOKPHNFFBC18CA
信義區,房地(土地+建物),基隆市信義區深澳坑路168巷46弄1~30號,18.81,住,,,1070508,土地1建物1車位0,四層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,69.77000000000001,3,1,2,有,有,1350000,19349,,0.0,0,含增建或未登記建物。;,RPTNMLOKPHNFFBC38CA
仁愛區,房地(土地+建物),基隆市仁愛區仁一路241~270號,3.21,商,,,1070608,土地2建物1車位0,十二層,三十一層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0970204,58.22,1,1,1,有,有,5700000,97905,,0.0,0,,RPXNMLOJPHNFFBC68CA
信義區,房地(土地+建物),基隆市信義區東信路3巷61~90號,66.0,住,,,1070528,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0541001,70.14,3,1,2,有,無,4000000,57029,,0.0,0,含增建或未登記建物。,RPRNMLOJPHNFFBC08CA
中正區,房地(土地+建物)+車位,基隆市中正區中正路331~360號,28.7,住,,,1070110,土地3建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020129,291.57,3,2,2,有,有,25000000,85743,坡道平面,32.94,0,,RPRNMLQLPHNFFBC48CA
仁愛區,房地(土地+建物),基隆市仁愛區南榮路1~30號,8.0,商,,,1070603,土地2建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841014,44.42,1,1,1,有,無,2800000,63035,,0.0,0,含增建或未登記建物。;,RPWNMLRLPHNFFBC09CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街1~30號,42.17,住,,,1070527,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800606,156.43,3,2,2,有,有,5450000,34840,坡道平面,0.0,0,親友間之買賣,RPXNMLNKPHNFFCC98EA
暖暖區,房地(土地+建物),基隆市暖暖區寧靜街60巷1~30號,21.55,住,,,1070608,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830718,105.5,2,1,2,有,有,3000000,28436,,0.0,0,親友間交易,RPTOMLNLPHNFFCC78EA
安樂區,房地(土地+建物),基隆市安樂區安一路176巷31~60號,28.11,其他,,,1070613,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690124,78.15,2,1,1,有,無,3800000,48624,,0.0,0,,RPXNMLOJPHNFFCC98EA
信義區,房地(土地+建物)+車位,基隆市信義區深溪路61~90號,26.41,住,,,1070524,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,136.06,3,2,2,有,有,5800000,42628,坡道平面,0.0,0,,RPQOMLRKPHNFFBC48CA
信義區,房地(土地+建物),基隆市信義區義七路26巷1~30號,26.0,商,,,1070526,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690506,76.74,5,2,2,有,無,2550000,33229,,0.0,0,含增建或未登記建物。;,RPRNMLPJPHNFFBC18CA
信義區,房地(土地+建物),基隆市信義區東光路32巷1~30號,28.54,住,,,1070516,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750908,91.66,3,2,2,有,無,2100000,22911,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLOJPHNFFBC28CA
中正區,房地(土地+建物)+車位,基隆市中正區豐稔街91~120號,33.73,住,,,1070607,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041020,212.66,4,2,2,有,有,9900000,51432,坡道平面,37.67,900000,,RPPNMLOKPHNFFBC97CA
中正區,建物,基隆市中正區平二路1~30號,0.0,,,,1070620,土地0建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671003,92.14,1,1,1,有,無,700000,7597,,0.0,0,,RPRNMLKLPHNFFBC97DA
七堵區,房地(土地+建物),基隆市七堵區東新街73巷62弄1~30號,30.25,住,,,1070608,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670615,78.93,3,1,1,有,無,3500000,44343,,0.0,0,含增建或未登記建物。;,RPPNMLPJPHNFFCC08CA
中山區,房地(土地+建物),基隆市中山區華興街291巷1~30號,38.0,住,,,1070612,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660203,77.5,4,1,1,有,有,2800000,36129,,0.0,0,,RPRNMLNKPHNFFCC18CA
中山區,房地(土地+建物)+車位,基隆市中山區華興街53巷1~30號,26.43,住,,,1070419,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960131,130.47,2,2,1,有,有,6000000,45988,坡道平面,0.0,0,,RPPNMLLKPHNFFCC77CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街331~360號,21.12,住,,,1070531,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,93.86999999999999,3,2,2,有,有,2450000,26100,,0.0,0,,RPPNMLPKPHNFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷61~90號,34.03,住,,,1070527,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,105.5,3,2,2,有,有,2700000,25592,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLPKPHNFFCC28CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街570巷61~90號,21.64,住,,,1070528,土地1建物1車位1,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851209,71.75999999999999,1,1,1,有,有,2700000,37625,坡道平面,0.0,0,,RPRNMLPKPHNFFCC38CA
暖暖區,土地,暖暖段東勢坑小段511~540地號,439.0,,森林區,丙種建築用地,1070611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5850000,13326,,0.0,0,,RPTNMLNLPHNFFCC48CA
暖暖區,房地(土地+建物),基隆市暖暖區東碇路511~540號,20.97,住,,,1070609,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,106.45,3,2,2,有,有,4650000,43682,,0.0,0,,RPTNMLOKPHNFFCC48CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街121~150號,29.5,住,,,1070529,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,169.29000000000002,3,2,2,有,有,7050000,41645,坡道平面,32.04,0,,RPROMLPJPHNFFCC38CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街28巷1~30號,48.57,住,,,1070502,土地11建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710220,91.05,3,2,1,有,無,3000000,32949,,0.0,0,,RPSNMLTJPHNFFCC78CA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街61~90號,23.4,住,,,1070527,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,153.44,3,2,2,有,有,4900000,31934,坡道平面,0.0,0,,RPRNMLKMPHNFFBC08DA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街211~240號,21.12,住,,,1070527,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,152.07,3,2,2,有,有,5200000,34195,坡道平面,0.0,0,,RPRNMLOLPHNFFBC38DA
中正區,房地(土地+建物),基隆市中正區觀海街181~210號,6.07,住,,,1070609,土地2建物1車位0,三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,32.2,0,0,0,無,有,1180000,36646,,0.0,0,,RPQNMLPJPHNFFBC08CA
中正區,房地(土地+建物),基隆市中正區中正路271~300號,13.33,商,,,1070520,土地4建物1車位0,三層,六層,其他,住家用,鋼筋混凝土造,0691125,66.37,3,1,1,有,無,2000000,30134,,0.0,0,含增建或未登記建物。;六層樓無電梯,RPVNMLQJPHNFFBC68CA
信義區,房地(土地+建物),基隆市信義區東光路91~120號,68.0,住,,,1070520,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610523,68.4,3,2,1,有,無,1850000,27047,,0.0,0,含增建或未登記建物。;,RPWNMLQJPHNFFBC78CA
中正區,房地(土地+建物),基隆市中正區新豐街211~240號,15.19,住,,,1070610,土地1建物1車位0,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,78.17,2,2,1,有,有,3350000,42855,,0.0,0,,RPPNMLPLPHNFFBC18CA
七堵區,土地,鶯歌石段石厝坑小段61~90地號,238.25,,山坡地保育區,農牧用地,1070625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,1175,,0.0,0,,RPTNMLMKPHNFFCC48EA
中山區,建物,基隆市中山區健民街30巷1~30號,0.0,,,,1070625,土地0建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0440101,18.84,1,2,1,有,無,450000,23885,,0.0,0,,RPPNMLRLPHNFFCC68EA
七堵區,房地(土地+建物)+車位,基隆市七堵區明德二路1~30號,17.77,住,,,1070514,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,129.18,3,2,2,有,有,5900000,45676,坡道平面,0.0,0,,RPPOMLKLPHNFFCC08EA
七堵區,房地(土地+建物),基隆市七堵區永富路61~90號,20.11,住,,,1070521,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701007,62.9,2,1,1,有,無,1200000,19078,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLQLPHNFFCC78EA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街91~120號,15.03,住,,,1070609,土地2建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,119.97999999999999,2,1,2,有,有,3100000,25838,坡道平面,0.0,0,,RPUNMLNJQHNFFBC58EA
信義區,房地(土地+建物),基隆市信義區月眉路92巷1~30號,33.25,住,,,1070619,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811203,81.84,3,2,1,有,無,2400000,29326,,0.0,0,,RPSOMLTKPHNFFBC88CA
信義區,房地(土地+建物),基隆市信義區深溪路55巷91~120號,23.82,住,,,1070607,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,101.49000000000001,3,2,1,有,有,4800000,47295,,0.0,0,,RPQNMLLMPHNFFBC97CA
中正區,房地(土地+建物),基隆市中正區中正路661~690號,59.83,商,,,1070527,土地5建物2車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0811006,298.90000000000003,0,0,0,無,無,24500000,81967,,0.0,0,,RPUNMLQJPHNFFBC58CA
仁愛區,房地(土地+建物),基隆市仁愛區延平街49巷1~30號,24.5,住,,,1070703,土地0建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580721,74.28,3,2,1,有,無,4280000,57620,,0.0,0,,RPVOMLTJPHNFFBC09CA
信義區,房地(土地+建物),基隆市信義區東明路181~210號,30.0,商,,,1070412,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741228,128.36,4,2,1,有,無,5000000,38953,,0.0,0,,RPSNMLOKPHNFFBC28CA
仁愛區,房地(土地+建物),基隆市仁愛區公園街331~360號,26.5,商,,,1070420,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0751013,91.07,3,2,2,有,無,2730000,29977,,0.0,0,,RPQNMLLKPHNFFBC77CA
信義區,房地(土地+建物),基隆市信義區信二路31~60號,22.46,住,,,1070531,土地6建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781122,118.19,3,2,2,有,有,8150000,68957,,0.0,0,,RPRNMLKKPHNFFBC77CA
信義區,房地(土地+建物),基隆市信義區東光路31~60號,26.28,住,,,1070620,土地3建物1車位0,地下二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800730,133.08,3,2,2,有,無,5100000,38323,,0.0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;本案之代理人僅辦理過戶移轉登記,其買賣價金係由買賣雙方同時告知.",RPPNMLMKPHNFFBC87DA
七堵區,房地(土地+建物)+車位,基隆市七堵區崇孝街42巷31~60號,35.16,住,,,1070506,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060419,147.28,3,2,2,有,有,11800000,80120,坡道平面,28.94,0,,RPPNMLLJQHNFFCC77CA
七堵區,房地(土地+建物)+車位,基隆市七堵區福五街151~180號,28.66,住,,,1070526,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840915,102.11,1,1,1,有,有,6400000,62678,坡道機械,0.0,0,,RPRNMLRLPHNFFCC68CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路391~420號,14.06,住,,,1070610,土地3建物1車位1,十六層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,123.96000000000001,3,2,2,有,有,8800000,70985,坡道平面,0.0,0,,RPRNMLTJPHNFFCC68CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街263巷1~30號,27.79,住,,,1070606,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691224,96.47,3,2,1,有,無,3000000,31098,,0.0,0,,RPSOMLPJPHNFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷241~270號,19.16,住,,,1070526,土地2建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,115.31,2,2,2,有,有,4200000,36424,,0.0,0,,RPRNMLQKPHNFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄61~90號,27.98,其他,,,1070616,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,113.64000000000001,3,2,2,有,有,2700000,23759,,0.0,0,,RPTNMLQKPHNFFCC68CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,30.98,住,,,1070328,土地3建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,277.31,4,2,2,有,有,18000000,61080,坡道平面,31.74,3000000,,RPUNMLNLPHNFFCC58CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷571~600號,31.3,住,,,1070602,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001013,121.83,3,2,2,有,有,7650000,62792,,0.0,0,,RPOOMLMKPHNFFCC87CA
七堵區,房地(土地+建物),基隆市七堵區東新街55巷1~30號,78.0,住,,,1070613,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580909,93.31,4,2,2,有,無,4300000,46083,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLNKPHNFFCC97CA
七堵區,房地(土地+建物),基隆市七堵區東新街89巷1~30號,39.27,住,,,1070609,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750207,93.86,3,2,1,有,無,4000000,42617,,0.0,0,,RPTNMLKKPHNFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區安和一街330巷1~30號,28.57,其他,,,1070609,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850705,140.24,4,2,2,有,有,6700000,47775,,0.0,0,含增建或未登記建物。;,RPQNMLKKPHNFFCC77CA
中山區,房地(土地+建物),基隆市中山區西定路151~180號,18.0,商,,,1070623,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670829,61.01,3,2,1,有,無,2150000,35240,,0.0,0,含增建或未登記建物。;,RPSNMLLKPHNFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區麥金路61~90號,6.36,住,,,1070605,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,55.5,2,1,1,有,有,2350000,42342,,0.0,0,,RPPNMLMKPHNFFCC87CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東碇路511~540號,40.86,住,,,1070603,土地2建物2車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960915,167.14,4,2,2,有,有,8200000,49061,坡道平面,0.0,0,,RPTNMLTJPHNFFCC88CA
中山區,房地(土地+建物),基隆市中山區復興路259巷31~60號,27.9,住,,,1070525,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830930,110.5,2,2,2,有,無,3200000,28959,,0.0,0,,RPUNMLTJPHNFFCC98CA
安樂區,房地(土地+建物),基隆市安樂區麥金路151~180號,11.98,住,,,1070614,土地8建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,101.96,3,2,2,有,有,5300000,51981,,0.0,0,,RPWNMLTJPHNFFCC56CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路226巷31~60號,16.02,住,,,1070610,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020329,85.72,2,2,1,有,有,5150000,60079,,0.0,0,,RPWNMLOLPHNFFCC88CA
中正區,房地(土地+建物),基隆市中正區新豐街162巷31~60號,16.07,住,,,1070621,土地8建物4車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980209,63.59,1,1,1,有,有,3100000,48750,,0.0,0,,RPSNMLKKPHNFFBC87CA
仁愛區,建物,基隆市仁愛區南榮路121~150號,0.0,,,,1070531,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土加強磚造,0620402,270.52,9,2,4,有,無,1350000,4990,,0.0,0,含增建或未登記建物。;,RPSNMLMKPHNFFBC08CA
信義區,房地(土地+建物)+車位,基隆市信義區深溪路55巷61~90號,26.88,住,,,1070529,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,136.94,3,2,2,有,有,5950000,43450,坡道平面,0.0,0,,RPTNMLLKPHNFFBC08CA
仁愛區,房地(土地+建物),基隆市仁愛區復興街16巷1~30號,16.75,住,,,1070627,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640207,44.53,2,2,1,有,無,3200000,71862,,0.0,0,,RPUNMLRKPHNFFBC78CA
