鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
大雅區,建物,臺中市大雅區前村路31~60號,0.0,,,,1020310,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830114,123.93,3,2,1,有,無,有,8000,65,,0.0,0,,RPSNMLKLLHIFFFL58CC
豐原區,房地(土地+建物),臺中市豐原區三豐路742巷6弄1~30號,81.49,住,,,1020401,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0731213,99.51,3,1,2,有,無,無,8000,80,,0.0,0,,RPTOMLKLLHIFFAL28CC
神岡區,房地(土地+建物),臺中市神岡區大漢街53巷1~30號,5585.83,住,,,1020310,土地1建物1車位0,二層,2,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850202,63.98,1,2,2,有,無,有,7500,117,,0.0,0,,RPUOMLKLLHIFFAL38CC
豐原區,房地(土地+建物),臺中市豐原區大明路1~30號,347.34,住,,,1020401,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0620614,226.12,5,1,2,有,無,有,18000,80,,0.0,0,,RPVOMLKLLHIFFAL48CC
神岡區,房地(土地+建物)+車位,臺中市豐原區大裡街121~150號,18.42,住,,,1020301,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831111,160.18,3,2,2,有,有,無,12000,75,坡道平面,0.0,1800,,RPWNMLLLLHIFFAL68DC
太平區,房地(土地+建物),臺中市太平區宜昌路301~330號,5.02,住,,,1020301,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821231,36.82,1,1,1,有,有,有,4000,109,,0.0,0,,RPPOMLLLLHIFFHL78DC
太平區,房地(土地+建物),臺中市太平區宜昌路301~330號,4.81,住,,,1020225,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821231,30.0,1,1,1,有,有,有,4000,133,,0.0,0,,RPROMLLLLHIFFHL98DC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路二段181~210號,0.0,其他,,,1020401,土地0建物2車位2,十二層,23,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0990930,406.35,0,0,0,無,有,無,121528,299,坡道平面,0.0,0,,RPUNMLLLLHIFFCB57CC
南屯區,房地(土地+建物),臺中市南屯區河南路四段391~420號,22.34,住,,,1020325,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831114,126.64,3,2,2,有,有,有,12500,99,,0.0,0,,RPXNMLLLLHIFFCB87CC
北屯區,房地(土地+建物),臺中市北屯區松順一街121~150號,81.0,住,,,1020327,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0741231,125.86,5,2,2,有,無,無,14000,111,,0.0,0,1~2樓整棟出租,RPRQMLLLLHIFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區虎一巷7弄1~30號,40.0,住,,,1020401,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790717,110.34,3,2,2,有,無,有,6000,54,,0.0,0,,RPPQMLMLLHIFFBB37CC
北區,土地,乾溝子段151~180地號,13.74,住,,,1020221,土地1建物0車位0,,,住宅大樓(11層含以上有電梯),,,,0.0,1,0,1,有,有,有,7700,560,,0.0,0,含增建或未登記建物。,RPSRMLMLLHIFFBB77CC
西區,建物,臺中市西區忠明南路91~120號,57.7,,,,1020315,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,57.7,2,1,1,有,無,有,30000,520,,0.0,0,,RPRNMLMLLHIFFAB17CC
西區,房地(土地+建物)+車位,臺中市西區大忠南街61~90號,9.27,其他,,,1020401,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950810,109.18,3,2,2,有,有,無,18000,165,坡道平面,20.16,0,,RPTPMLMLLHIFFAB57CC
西屯區,建物,臺中市西屯區惠中三街1~30號,93.11,,,,1020325,土地0建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960612,93.11,3,1,2,有,有,有,38500,413,,0.0,0,,RPTOMLMLLHIFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區永福路21巷1~30號,137.58,住,,,1020309,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0690902,173.76,9,2,5,有,無,有,16000,92,,0.0,0,,RPUOMLMLLHIFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區天水西六街31~60號,23.59,住,,,1020325,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730926,97.24,3,2,2,有,無,有,11000,113,,0.0,0,,RPWPMLMLLHIFFCB08CC
太平區,房地(土地+建物),臺中市太平區宜昌路301~330號,8.93,住,,,1020301,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820415,58.15,2,1,1,有,無,有,6000,103,,0.0,0,,RPSNMLMLLHIFFHL09DC
大里區,房地(土地+建物),臺中市大里區新平街1~30號,152.13,住,,,1020310,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0691102,114.27,3,2,2,有,無,無,14000,123,,0.0,0,,RPPNMLMLLHIFFGL68DC
大里區,房地(土地+建物),臺中市大里區至善路181~210號,101.72,住,,,1020321,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0770305,208.87,4,2,3,有,無,無,15000,72,,0.0,0,,RPROMLMLLHIFFGL98DC
豐原區,建物,臺中市豐原區水源路395巷31~60號,69.35,,,,1020316,土地0建物1車位0,全,3,透天厝,工業用,加強磚造,0630215,104.63,4,2,3,有,無,無,12000,115,,0.0,0,租賃建物，土地不計價。,RPQNMLMLLHIFFAL08CC
豐原區,房地(土地+建物),臺中市豐原區圓環北路一段241~270號,22.07,住,,,1020415,土地1建物2車位0,一層,14,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0901017,300.44,0,0,1,無,有,無,28000,93,,0.0,0,,RPWNMLMLLHIFFAL68CC
龍井區,房地(土地+建物)+車位,臺中市沙鹿區國際街154巷1~30號,156.08,其他,鄉村區,乙種建築用地,1020401,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780728,155.54,3,2,2,有,有,有,14000,90,坡道平面,0.0,0,,RPWPMLMLLHIFFCL09CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝馬七街31~60號,34.8,住,,,1020301,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980223,216.0,4,2,2,有,無,有,40000,185,坡道平面,69.98,0,,RPUNMLNLLHIFFCB77CC
南屯區,房地(土地+建物),臺中市南屯區文心路一段151~180號,73.0,住,,,1020315,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920219,193.73,0,0,0,無,無,有,38000,196,,0.0,0,,RPVNMLNLLHIFFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,7.96,住,,,1020310,土地1建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,79.09,2,2,1,有,無,有,21000,266,坡道平面,32.11,0,,RPWNMLNLLHIFFCB97CC
西屯區,建物,臺中市西屯區文心路三段1~30號,53.07,住,,,1020325,土地0建物1車位0,八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,53.07,2,1,1,有,有,有,28000,528,,0.0,0,,RPQQMLPLLHIFFCB87CC
西屯區,建物,臺中市西屯區臺灣大道三段61~90號,0.0,住,,,1020304,土地0建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,116.86,3,2,2,有,有,有,22000,188,坡道機械,5.62,0,,RPXSMLPLLHIFFCB78CC
西屯區,建物,臺中市西屯區福雅路151~180號,0.0,商,,,1020312,土地0建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0830111,70.67,0,1,1,有,無,無,25000,354,,0.0,0,,RPRTMLPLLHIFFCB28CC
北區,房地(土地+建物),臺中市北區文祥街1~30號,18.4,住,,,1020311,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781226,106.1,3,2,2,有,無,無,9000,85,,0.0,0,,RPOQMLPLLHIFFBB57CC
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段1~30號,11.95,商,,,1020301,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,95.86,3,2,2,有,有,有,24000,250,坡道機械,35.77,0,,RPSQMLPLLHIFFBB97CC
北屯區,房地(土地+建物),臺中市北屯區松竹路二段361~390號,74.0,住,,,1020303,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000906,179.65,2,3,3,有,無,無,37000,206,,0.0,0,,RPTQMLPLLHIFFBB08CC
豐原區,房地(土地+建物),臺中市豐原區保康路121~150號,51.64,住,,,1021118,土地1建物1車位0,一層,5,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0841230,34.47,1,1,1,有,無,無,10000,290,,0.0,0,,RPRNMLPLLHIFFAL48CC
烏日區,房地(土地+建物),臺中市烏日區興祥街69巷15及1~30號,35.74,住,,,1020415,土地1建物2車位0,二層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0680619,137.5,2,2,2,有,無,無,15000,109,,0.0,0,,RPTOMLPLLHIFFGL76CC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020301,土地1建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.35,1,1,1,有,有,有,7000,231,,0.0,0,套房挑高4米2,RPVNMLPLLHIFFBB08DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020301,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,31.9,1,1,1,有,有,有,7700,241,,0.0,0,套房挑高4米2,RPWNMLPLLHIFFBB18DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020315,土地1建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,1,1,有,有,有,7000,247,,0.0,0,套房挑高4米2,RPOOMLPLLHIFFBB47DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020315,土地1建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.06,1,1,1,有,有,有,7000,218,,0.0,0,套房挑高4米2,RPPOMLPLLHIFFBB57DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020305,土地1建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.06,1,1,1,有,有,有,7200,225,,0.0,0,套房挑高4米2,RPQOMLPLLHIFFBB67DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1020301,土地1建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.119999999999997,1,1,1,有,有,有,8000,266,,0.0,0,套房挑高4米2,RPROMLPLLHIFFBB77DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020315,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.06,1,1,1,有,有,有,7500,234,,0.0,0,套房挑高4米2,RPSOMLPLLHIFFBB87DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020310,土地1建物1車位0,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.33,1,1,1,有,有,有,7500,232,,0.0,0,套房挑高4米2,RPTOMLPLLHIFFBB97DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020301,土地1建物1車位0,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.310000000000002,1,1,1,有,有,有,8000,264,,0.0,0,套房挑高4米2,RPUOMLPLLHIFFBB08DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020301,土地1建物1車位0,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.33,1,1,1,有,有,有,8000,247,,0.0,0,套房挑高4米2,RPVOMLPLLHIFFBB18DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1020305,土地1建物1車位0,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.119999999999997,1,1,1,有,有,有,7500,249,,0.0,0,套房挑高4米2,RPWOMLPLLHIFFBB28DC
北區,房地(土地+建物),臺中市北區五常街361~390號,3.06,住,,,1020305,土地1建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.33,1,1,1,有,有,有,7500,232,,0.0,0,套房挑高4米2,RPXOMLPLLHIFFBB38DC
北區,房地(土地+建物),臺中市北區五常街361~390號,3.06,住,,,1020310,土地1建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,33.839999999999996,1,1,1,有,有,有,7700,228,,0.0,0,套房挑高4米2,RPOPMLPLLHIFFBB57DC
北區,房地(土地+建物),臺中市北區五常街361~390號,4.76,住,,,1020301,土地1建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,51.28,1,1,1,有,有,有,10000,195,,0.0,0,套房挑高4米2,RPPPMLPLLHIFFBB67DC
北區,房地(土地+建物),臺中市北區五常街361~390號,4.58,住,,,1020315,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,50.489999999999995,1,1,1,有,有,有,10500,208,,0.0,0,套房挑高4米2,RPQPMLPLLHIFFBB77DC
北區,房地(土地+建物),臺中市北區五常街361~390號,4.58,住,,,1020301,土地1建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,49.769999999999996,1,1,1,有,有,有,10000,201,,0.0,0,套房挑高4米2,RPRPMLPLLHIFFBB87DC
北區,車位,臺中市北區五常街361~390號,0.0,,,,1020315,土地0建物0車位1,,,其他,,,,24.8,0,0,0,有,有,無,3000,,坡道平面,24.8,3000,1.本案承租人僅租賃車位一位。2.共同使用部分17036000建號是為車位的所在。,RPSPMLPLLHIFFBB97DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1020311,土地1建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.119999999999997,1,1,1,有,有,有,7500,249,,0.0,0,套房挑高4米2,RPTPMLPLLHIFFBB08DC
太平區,房地(土地+建物),臺中市太平區中和街457巷48弄1~30號,16.46,住,,,1020401,土地2建物2車位0,八層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840123,106.35000000000001,3,2,2,有,有,有,9000,85,,0.0,0,,RPXNMLPLLHIFFHL17CC
太平區,房地(土地+建物),臺中市太平區永成北路91~120號,74.16,住,,,1020315,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0841004,178.91,5,2,3,有,無,無,13000,73,,0.0,0,,RPSOMLPLLHIFFHL76CC
北區,房地(土地+建物),臺中市北區太原路二段61~90號,32.0,住,,,1020311,土地1建物1車位0,五層,7,辦公商業大樓,商業用,鋼筋混凝土造,0810324,217.32999999999998,0,3,1,有,無,無,27300,126,,0.0,0,,RPUPMLQLLHIFFBB28DC
北區,房地(土地+建物),臺中市北區大德街151~180號,79.0,住,,,1020324,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0651125,171.19,0,0,0,無,無,無,18000,105,,0.0,0,"全棟租賃,前三年18000元/月,後二年17000元/月",RPROMLQLLHIFFBB77CC
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段151~180號,9.46,住,,,1020325,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,135.31,2,2,1,有,有,有,25000,185,坡道平面,0.0,0,租金內含管理費1994元/月,RPXNMLRLLHIFFBB38CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段1~30號,4979.39,商,,,1020302,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,82.08,3,2,2,有,無,有,25000,305,,0.0,0,,RPWOMLRLLHIFFBB38CC
西區,房地(土地+建物)+車位,臺中市西區大同街151~180號,19.67,其他,,,1020227,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0870501,187.91,1,0,2,有,有,有,24000,128,坡道平面,0.0,0,,RPSOMLRLLHIFFAB87CC
西區,房地(土地+建物),臺中市西區公益路211~240號,19.85,住,,,1020315,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870918,131.88,4,2,2,有,有,有,25000,190,,0.0,0,,RPVOMLRLLHIFFAB18CC
西區,房地(土地+建物),臺中市西區忠明南路121~150號,20.67,其他,,,1020301,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871030,211.0,4,2,2,有,有,有,44444,211,,0.0,0,,RPWOMLRLLHIFFAB28CC
西屯區,房地(土地+建物),臺中市西屯區福雅路128巷61~90號,92.85,商,,,1020321,土地6建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0930219,30.44,0,0,0,無,無,無,15000,493,,0.0,0,,RPTOMLRLLHIFFCB18CC
南屯區,建物,臺中市南屯區大墩12街631~660號,36.39,住,,,1020320,土地0建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840525,192.72,0,0,2,有,有,無,26000,135,,0.0,0,,RPSPMLRLLHIFFCB18CC
西屯區,房地(土地+建物),臺中市西屯區青海路二段301~330號,10.45,住,,,1020326,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0940126,84.27,2,1,1,有,無,有,15000,178,,0.0,0,,RPPQMLRLLHIFFCB97CC
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路1~30號,1007.0,住,,,1020401,土地1建物1車位1,十二層,12,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881214,74.8,3,2,2,有,有,有,13500,180,坡道機械,0.0,0,,RPSNMLSLLHIFFCB08CC
西屯區,建物,臺中市西屯區玉門路481~510號,0.0,住,,,1020319,土地0建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970630,238.82,3,2,2,有,有,有,26000,109,坡道平面,16.61,0,,RPSOMLSLLHIFFCB18CC
西屯區,房地(土地+建物)+車位,臺中市西屯區寶廈慶街50巷1~30號,7.29,住,,,1020328,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891104,107.96000000000001,3,2,2,有,有,有,18000,167,坡道平面,0.0,0,租金內含管理費1600元/月,RPPQMLSLLHIFFCB08CC
西區,建物,臺中市西區忠明南路91~120號,119.48,,,,1020318,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,119.48,4,1,2,有,有,有,48000,402,,0.0,0,,RPTNMLSLLHIFFAB97CC
南區,建物,臺中市南區東興路一段1~30號,0.0,住,,,1020323,土地0建物0車位0,十四層,32,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,40.07,1,0,1,有,有,有,6300,157,,0.0,0,,RPWVMLSLLHIFFAB09CC
北屯區,房地(土地+建物),臺中市北屯區松竹路一段25巷1~30號,283.1,住,,,1020326,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940503,161.37,0,0,0,無,無,無,20000,124,,0.0,0,,RPPOMLSLLHIFFBB77CC
霧峰區,房地(土地+建物),臺中市霧峰區中正路1261~1290號,76.0,工,,,1020311,土地1建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0751030,76.0,4,2,3,有,無,無,18000,237,,0.0,0,,RPWNMLSLLHIFFGL27CC
豐原區,房地(土地+建物),臺中市豐原區中山路511~540號,55.0,住,,,1020401,土地1建物1車位0,全,3,透天厝,商業用,加強磚造,0640514,138.13,3,2,3,有,無,無,20000,145,,0.0,0,,RPWNMLSLLHIFFAL66CC
神岡區,土地,大富段1201~1230地號,204.01,工,,,1020316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,74,,0.0,0,"本件租賃案件,建物為未辦保存登記",RPWNMLTLLHIFFAL76CC
梧棲區,房地(土地+建物),臺中市梧棲區自強一街12巷31~60號,407.0,住,,,1020401,土地1建物1車位0,一層,1,工廠,見其他登記事項,加強磚造,0700216,234.06,0,0,0,無,無,無,22000,,,0.0,0,,RPXPMLTLLHIFFCL27CC
大雅區,建物,臺中市大雅區前村路31~60號,0.0,,,,1020401,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830114,116.3,2,1,1,有,無,有,10000,86,,0.0,0,,RPQNMLTLLHIFFFL66CC
大雅區,建物,臺中市大雅區神林南路43巷61~90號,0.0,,,,1020401,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0830111,24.19,1,0,1,有,無,有,6000,248,,0.0,0,,RPRNMLTLLHIFFFL76CC
北區,房地(土地+建物),臺中市北區進化北路430巷31~60號,27.76,住,,,1020301,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690115,68.25,2,2,2,有,有,無,8000,117,,0.0,0,,RPOOMLTLLHIFFBB87DC
北區,房地(土地+建物)+車位,臺中市北區文心路四段181~210號,0.0,住,,,1020320,土地0建物1車位1,九層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0860203,131.93,0,0,0,無,有,無,20000,152,坡道機械,0.0,0,,RPTOMLTLLHIFFBB28CC
西區,房地(土地+建物)+車位,臺中市西區忠明南路31~60號,0.0,住,,,1020325,土地0建物1車位2,七層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800902,274.55,0,0,0,無,有,無,35000,127,坡道平面,0.0,0,,RPPNMLTLLHIFFAB67CC
西區,建物,臺中市西區忠明南路91~120號,0.0,住,,,1020320,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,113.14,2,2,2,有,有,有,28000,247,坡道平面,14.05,0,,RPUPMLTLLHIFFAB38CC
西屯區,建物,臺中市西屯區文心路二段181~210號,0.0,其他,,,1020310,土地0建物1車位0,十一層,23,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0990930,209.02,0,0,0,無,有,無,56900,272,,0.0,0,,RPQNMLTLLHIFFCB97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段271~300號,0.0,住,,,1020401,土地0建物1車位1,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0790421,245.79,0,0,0,無,有,無,20000,81,坡道機械,0.0,0,,RPRNMLTLLHIFFCB08CC
西屯區,建物,臺中市西屯區惠來路三段181~210號,0.0,住,,,1020319,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0921225,111.91,2,1,1,有,有,有,22000,197,,0.0,0,租金含管理費。,RPWPMLTLLHIFFCB78CC
西屯區,建物,臺中市西屯區西屯路二段241~270號,0.0,商,,,1020314,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,70.21,1,1,1,有,有,有,17000,242,,0.0,0,租金含管理費,RPOQMLTLLHIFFCB08CC
南屯區,土地,田心段1651~1680地號,200.0,住,,,1020301,土地1建物0車位0,,,店面(店鋪),,,,0.0,0,0,0,無,無,無,60000,300,,0.0,0,,RPTQMLTLLHIFFCB58CC
南屯區,土地,大新段811~840地號,148.0,住,,,1020327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,270,,0.0,0,,RPXNMLKMLHIFFCB87CC
南屯區,房地(土地+建物),臺中市南屯區文心路一段481~510號,79.0,住,,,1020327,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0761230,275.05,7,2,4,有,無,無,45000,164,,0.0,0,,RPOOMLKMLHIFFCB07CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路1~30號,20.67,商,,,1020330,土地1建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960611,232.78,3,2,2,有,有,無,30000,129,坡道平面,49.64,0,,RPPOMLKMLHIFFCB17CC
大甲區,房地(土地+建物),臺中市大甲區庄美里蔣公路271~300號,80.0,商,,,1020401,土地1建物1車位0,二層,3,店面(店鋪),住商用,鋼筋混凝土加強磚造,0670430,142.56,0,0,0,無,無,無,34090,239,,0.0,0,,RPPNMLKMLHIFFBL08DC
龍井區,房地(土地+建物),臺中市龍井區龍山路121~150號,19.89,住,,,1020405,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840310,76.79,3,2,2,有,有,有,10000,130,,0.0,0,,RPPNMLLMLHIFFCL18CC
大里區,房地(土地+建物),臺中市大里區中興路二段571~600號,65.2,住,,,1020401,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0941130,65.2,0,0,0,無,無,無,40000,613,,0.0,0,,RPQPMLLJMHIFFGL68CC
烏日區,房地(土地+建物),臺中市烏日區建國路331~360號,72.0,住,,,1020416,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960719,177.85,4,3,3,有,無,無,22000,124,,0.0,0,,RPSPMLLJMHIFFGL88CC
神岡區,土地,豐洲北段841~870地號,39.92,工,,,1020301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,301,,0.0,0,租金包含地上未登記建物,RPPNMLLJMHIFFAL87DC
神岡區,房地(土地+建物),臺中市神岡區豐洲路331~360號,31.33,住,,,1020301,土地1建物1車位0,一層,1,其他,住家用,見其他登記事項,0570102,27.73,0,0,0,無,無,無,8000,288,,0.0,0,,RPQNMLLJMHIFFAL97DC
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,4.68,住,,,1020310,土地2建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,59.81,2,1,1,有,有,有,8000,134,,0.0,0,,RPVNMLLJMHIFFAB47DC
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路91~120號,6.34,住,,,1020410,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,81.07,1,1,1,有,有,有,14500,179,坡道平面,0.0,0,,RPOOMLLJMHIFFCB96CC
西屯區,建物,臺中市西屯區華美西街二段451~480號,0.0,,,,1020426,土地0建物1車位0,二層,9,店面(店鋪),住商用,鋼筋混凝土造,0820619,91.83,1,1,2,有,無,無,15000,163,,0.0,0,租賃標的為1~2樓樓店,RPQOMLLJMHIFFCB17CC
西屯區,房地(土地+建物),臺中市西屯區大容東一街1~30號,9.68,住,,,1020331,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820511,16.68,1,1,1,有,無,有,6000,360,,0.0,0,,RPOPMLLJMHIFFCB07CC
